scaffold,start,end,mid,sites,pi_roumanicus,pi_europaeus,dxy_roumanicus_europaeus,Fst_roumanicus_europaeus
NW_006803930.1,3232502,6262704,4870902,166,0.0958,0.1245,0.3732,0.5457
NW_006803930.1,3724285,6463757,5148476,159,0.0925,0.1272,0.3487,0.5237
NW_006803930.1,4136427,6724854,5440882,155,0.0822,0.1257,0.3323,0.5285
NW_006803930.1,4331590,6988200,5671198,156,0.0884,0.1335,0.3434,0.5166
NW_006803930.1,4577918,7169763,5876933,156,0.0961,0.1199,0.3437,0.5225
NW_006803930.1,4762267,7327315,6057331,160,0.0798,0.1247,0.3347,0.5377
NW_006803930.1,5097104,7592525,6347576,156,0.0818,0.115,0.3339,0.5481
NW_006803930.1,5370984,7756868,6574589,148,0.0702,0.1116,0.355,0.5979
NW_006803930.1,5577808,7983632,6758638,140,0.0648,0.1024,0.3463,0.6168
NW_006803930.1,5831801,8248500,7056409,143,0.067,0.1122,0.3229,0.5726
NW_006803930.1,6053873,8430794,7268076,142,0.0662,0.1064,0.3178,0.5789
NW_006803930.1,6340399,8775583,7551957,148,0.0745,0.0998,0.312,0.5656
NW_006803930.1,6482706,8906791,7702296,146,0.0793,0.1038,0.3293,0.5667
NW_006803930.1,6732299,9257974,7928136,142,0.0809,0.1154,0.3393,0.5548
NW_006803930.1,7049691,9421978,8160721,137,0.0809,0.1102,0.3202,0.5431
NW_006803930.1,7198066,9663231,8364127,138,0.0755,0.1117,0.3074,0.5374
NW_006803930.1,7384265,9890907,8572947,135,0.0789,0.1088,0.3175,0.5468
NW_006803930.1,7596121,10343344,8907432,139,0.0704,0.106,0.3289,0.5819
NW_006803930.1,7774006,10547414,9084864,137,0.0736,0.1045,0.3251,0.5733
NW_006803930.1,8011707,10676319,9300696,139,0.0874,0.0993,0.3375,0.5655
NW_006803930.1,8273803,11175630,9649940,140,0.087,0.0818,0.3354,0.5924
NW_006803930.1,8453869,11458521,9988935,149,0.0811,0.0893,0.3383,0.5956
NW_006803930.1,8794951,11785687,10319735,143,0.0751,0.0852,0.3672,0.6403
NW_006803930.1,8956690,11902328,10507127,143,0.0659,0.0838,0.3602,0.6569
NW_006803930.1,9301331,11962467,10668699,137,0.0651,0.0797,0.361,0.6661
NW_006803931.1,4343,2417177,1205162,127,0.0737,0.0942,0.4161,0.6654
NW_006803931.1,221766,2680209,1470559,120,0.0714,0.0865,0.4116,0.6782
NW_006803931.1,541090,2986400,1710168,123,0.0692,0.0884,0.3893,0.6644
NW_006803931.1,846974,3196084,1961849,116,0.0653,0.0975,0.384,0.6543
NW_006803931.1,1001743,3400170,2212013,121,0.0667,0.0978,0.3877,0.6538
NW_006803931.1,1130163,3506567,2365095,127,0.0654,0.0956,0.3908,0.6621
NW_006803931.1,1304613,3674562,2583746,131,0.0668,0.091,0.4035,0.6752
NW_006803931.1,1606851,3844707,2784215,132,0.0643,0.0892,0.3788,0.6658
NW_006803931.1,1789058,4038523,3005720,137,0.0614,0.0937,0.3596,0.65
NW_006803931.1,1933996,4224138,3225222,135,0.0606,0.0952,0.3941,0.6751
NW_006803931.1,2150484,4400098,3413503,135,0.0625,0.0924,0.3925,0.6743
NW_006803931.1,2430418,4642578,3620644,136,0.0714,0.0915,0.3905,0.656
NW_006803931.1,2764083,4901455,3777854,133,0.0712,0.0894,0.381,0.6526
NW_006803931.1,3013936,5307002,4044814,141,0.0692,0.0894,0.3837,0.6588
NW_006803931.1,3216440,5512512,4250747,146,0.0692,0.087,0.3998,0.6739
NW_006803931.1,3403718,5777419,4458327,144,0.0654,0.0811,0.4152,0.7005
NW_006803931.1,3509115,5929231,4578936,137,0.0675,0.0823,0.4223,0.6988
NW_006803931.1,3732178,6141216,4828239,129,0.0646,0.0797,0.4391,0.7182
NW_006803931.1,3890031,6396722,5059917,135,0.0666,0.0805,0.47,0.7292
NW_006803931.1,4043109,6767724,5420286,143,0.0706,0.0874,0.5176,0.7356
NW_006803931.1,4240655,6946115,5659243,142,0.0691,0.0886,0.4971,0.7272
NW_006803931.1,4492277,7236239,5884744,139,0.0677,0.0881,0.4959,0.7298
NW_006803931.1,4666511,7419615,6055947,136,0.0574,0.0881,0.4855,0.7435
NW_006803931.1,4924712,7583800,6226902,137,0.0523,0.089,0.4994,0.7577
NW_006803931.1,5363196,7926666,6641456,137,0.0499,0.0883,0.5144,0.7691
NW_006803931.1,5521236,8112962,6842679,132,0.0489,0.0908,0.5194,0.7696
NW_006803931.1,5798111,8253478,7083371,131,0.0508,0.0889,0.5141,0.7668
NW_006803931.1,5945284,8488684,7263385,141,0.0531,0.0866,0.537,0.7745
NW_006803931.1,6156814,8762163,7453578,146,0.0509,0.085,0.5245,0.7756
NW_006803931.1,6499364,8985679,7747668,139,0.0488,0.0873,0.4922,0.7634
NW_006803931.1,6781757,9162898,8006306,131,0.0455,0.0826,0.4632,0.7637
NW_006803931.1,7010723,9358140,8239437,126,0.0478,0.0785,0.4489,0.7583
NW_006803931.1,7260921,9592220,8400811,130,0.0527,0.0759,0.4571,0.7563
NW_006803931.1,7447927,9724953,8544495,132,0.0513,0.0719,0.476,0.7732
NW_006803931.1,7603415,9875759,8707796,133,0.0514,0.0698,0.4637,0.7708
NW_006803931.1,7942761,9996518,8996449,116,0.0557,0.0674,0.4713,0.7689
NW_006803931.1,8114153,10163272,9115916,118,0.0526,0.069,0.4676,0.7712
NW_006803931.1,8270886,10245983,9304351,116,0.0553,0.0744,0.4586,0.754
NW_006803931.1,8550211,10403801,9525473,114,0.0517,0.0823,0.4341,0.7374
NW_006803931.1,8804319,10665684,9728243,110,0.0563,0.081,0.4375,0.7318
NW_006803931.1,9015230,10829024,9941091,111,0.0613,0.0793,0.4525,0.7322
NW_006803931.1,9184880,10994563,10135781,111,0.0614,0.0814,0.4588,0.7322
NW_006803931.1,9372143,11077260,10256394,108,0.0608,0.0827,0.4925,0.7477
NW_006803932.1,51795,2398265,1224112,129,0.0656,0.0576,0.429,0.7436
NW_006803932.1,291885,2509803,1379466,137,0.0676,0.0629,0.409,0.7203
NW_006803932.1,448407,2636173,1547752,138,0.062,0.0659,0.3971,0.7203
NW_006803932.1,556370,2730239,1678450,132,0.0608,0.0671,0.3806,0.7106
NW_006803932.1,787533,2980830,1912331,125,0.0644,0.0697,0.381,0.6986
NW_006803932.1,1162101,3144118,2129008,118,0.0721,0.0829,0.4013,0.6754
NW_006803932.1,1351096,3502393,2367675,121,0.0641,0.0888,0.3867,0.6725
NW_006803932.1,1488705,3719429,2554847,122,0.0597,0.0865,0.4091,0.7001
NW_006803932.1,1611587,3916619,2746781,129,0.0607,0.0927,0.382,0.6702
NW_006803932.1,1908525,4132889,2991006,124,0.0547,0.0863,0.3861,0.6961
NW_006803932.1,2167517,4263081,3184527,120,0.0512,0.1016,0.3889,0.6811
NW_006803932.1,2402256,4415342,3417441,122,0.0469,0.1034,0.3622,0.6679
NW_006803932.1,2537698,4594253,3590478,114,0.0394,0.1018,0.3839,0.7031
NW_006803932.1,2637783,4745615,3747584,113,0.0447,0.1037,0.3945,0.6953
NW_006803932.1,2732192,4928600,3919119,120,0.0459,0.1051,0.4068,0.6987
NW_006803932.1,2986391,5027821,4098174,123,0.0365,0.1093,0.3973,0.7059
NW_006803932.1,3169852,5196801,4279333,125,0.0452,0.1007,0.4039,0.7051
NW_006803932.1,3507632,5434445,4490295,124,0.0504,0.099,0.4373,0.7168
NW_006803932.1,3723281,5802956,4686608,124,0.0518,0.0988,0.4292,0.7098
NW_006803932.1,3916884,5960432,4902697,124,0.054,0.093,0.436,0.7177
NW_006803932.1,4149436,6128242,5083743,122,0.0491,0.0952,0.4403,0.7266
NW_006803932.1,4268992,6227734,5213726,122,0.0527,0.083,0.4123,0.7221
NW_006803932.1,4424936,6440373,5422734,117,0.0649,0.0821,0.4323,0.7103
NW_006803932.1,4628831,6633925,5595442,121,0.0645,0.0803,0.4155,0.7038
NW_006803932.1,4750390,6866876,5757314,126,0.0707,0.0743,0.4236,0.7051
NW_006803932.1,4936489,7127562,5936126,123,0.0735,0.0692,0.4089,0.6983
NW_006803932.1,5030566,7218500,6108216,118,0.0822,0.0603,0.4193,0.7003
NW_006803932.1,5221984,7472692,6362004,119,0.0704,0.0693,0.4106,0.7055
NW_006803932.1,5440469,7822854,6658292,127,0.0679,0.0833,0.4098,0.6888
NW_006803932.1,5816643,7939226,6870639,125,0.0663,0.0837,0.4216,0.6987
NW_006803932.1,5992767,8082236,7074803,125,0.0667,0.0843,0.4356,0.7054
NW_006803932.1,6148175,8225575,7221467,120,0.0692,0.0855,0.4205,0.6897
NW_006803932.1,6246625,8328799,7344962,120,0.0637,0.0983,0.4178,0.6801
NW_006803932.1,6483776,8514998,7536183,122,0.0568,0.1138,0.3988,0.6575
NW_006803932.1,6706688,8674086,7725696,116,0.0548,0.1201,0.3998,0.6527
NW_006803932.1,6868736,8827961,7901903,117,0.0459,0.1225,0.3816,0.6537
NW_006803932.1,7129008,9095666,8109401,124,0.0468,0.1234,0.3696,0.641
NW_006803932.1,7233734,9193595,8234826,126,0.056,0.1221,0.3717,0.6254
NW_006803932.1,7506120,9583971,8490518,126,0.0574,0.1211,0.389,0.6378
NW_006803932.1,7828428,9729275,8731556,119,0.0629,0.1041,0.3711,0.639
NW_006803932.1,7946263,9922094,8920853,120,0.0702,0.1049,0.3617,0.6146
NW_006803932.1,8085704,10189964,9138038,122,0.0836,0.1023,0.3668,0.5959
NW_006803932.1,8233743,10373609,9292199,128,0.0881,0.1042,0.3625,0.5804
NW_006803932.1,8334709,10597706,9480519,137,0.0965,0.0887,0.3985,0.6172
NW_006803932.1,8518587,10943236,9718368,141,0.0991,0.0847,0.4062,0.624
NW_006803933.1,17114,2316318,1209050,125,0.0653,0.0786,0.4635,0.7311
NW_006803933.1,227916,2716176,1546026,129,0.0816,0.0824,0.4459,0.686
NW_006803933.1,514398,2983436,1781018,136,0.0814,0.0866,0.4607,0.6891
NW_006803933.1,741782,3306076,2038432,142,0.0769,0.0905,0.4731,0.6989
NW_006803933.1,844839,3660855,2196565,147,0.0726,0.0992,0.4436,0.6779
NW_006803933.1,1114912,3950990,2425337,147,0.068,0.1017,0.4493,0.6865
NW_006803933.1,1240830,4253333,2586102,151,0.0676,0.0979,0.4498,0.6927
NW_006803933.1,1532843,4579026,2878807,154,0.0745,0.1023,0.422,0.6562
NW_006803933.1,1659843,4888089,3182132,162,0.0643,0.1095,0.4371,0.6749
NW_006803933.1,1937456,5112498,3513153,157,0.0583,0.1093,0.4581,0.6989
NW_006803933.1,2132890,5494616,3859850,163,0.054,0.1118,0.4337,0.6891
NW_006803933.1,2345670,5803219,4086593,169,0.0537,0.1103,0.431,0.6903
NW_006803933.1,2786009,6041615,4435457,161,0.0411,0.1094,0.4475,0.7254
NW_006803933.1,3032532,6484712,4796146,163,0.0474,0.107,0.4386,0.7119
NW_006803933.1,3314883,6737676,5106266,160,0.0473,0.1074,0.4425,0.7136
NW_006803933.1,3664100,7074080,5397036,166,0.058,0.104,0.4345,0.6933
NW_006803933.1,3952711,7331801,5680287,170,0.0556,0.0982,0.4079,0.69
NW_006803933.1,4359268,7542057,5970583,170,0.0598,0.0978,0.4279,0.6947
NW_006803933.1,4584374,7698197,6156953,168,0.0552,0.0955,0.4367,0.7123
NW_006803933.1,4911513,7780167,6403597,154,0.0579,0.0851,0.4276,0.7172
NW_006803933.1,5164095,7964978,6644274,147,0.0598,0.0836,0.4093,0.7046
NW_006803933.1,5584405,8160374,6934646,137,0.0711,0.0817,0.4343,0.6999
NW_006803933.1,5833677,8408055,7179140,135,0.0688,0.0879,0.4166,0.6844
NW_006803933.1,6076294,8573607,7394628,138,0.0711,0.083,0.4005,0.6766
NW_006803933.1,6529147,8716760,7647523,129,0.0749,0.0824,0.3915,0.6635
NW_006803933.1,6752885,8882652,7825295,126,0.0764,0.0819,0.3731,0.6476
NW_006803933.1,7095331,9076758,8063986,120,0.072,0.0835,0.3875,0.665
NW_006803933.1,7396136,9221572,8317764,111,0.0694,0.0851,0.4044,0.6795
NW_006803933.1,7572454,9482784,8530641,113,0.0587,0.0871,0.4082,0.7007
NW_006803933.1,7701416,9764901,8726188,121,0.0615,0.0904,0.3769,0.6684
NW_006803933.1,7785212,10196760,9006203,139,0.0662,0.0923,0.3872,0.663
NW_006803933.1,8027845,10493245,9240265,142,0.0715,0.0985,0.3945,0.6482
NW_006803933.1,8183704,10748805,9399589,146,0.0611,0.0998,0.39,0.6639
NW_006803933.1,8414390,10883317,9572645,142,0.0625,0.0992,0.3862,0.6592
NW_006803934.1,783,2588320,1393746,155,0.0719,0.0983,0.4321,0.6733
NW_006803934.1,205985,2785908,1576461,155,0.0653,0.1047,0.4224,0.6705
NW_006803934.1,326814,3003995,1766613,158,0.0669,0.1017,0.4019,0.6578
NW_006803934.1,574838,3418825,2089079,176,0.077,0.0967,0.3705,0.621
NW_006803934.1,947084,3708093,2315300,172,0.0806,0.0876,0.3685,0.6263
NW_006803934.1,1258257,3900736,2560291,171,0.0763,0.0806,0.367,0.645
NW_006803934.1,1485181,4250535,2834825,169,0.0703,0.0931,0.3992,0.6619
NW_006803934.1,1796006,4730786,3095294,172,0.0726,0.0851,0.4064,0.6744
NW_006803934.1,2018017,4947603,3288014,169,0.0657,0.0764,0.3997,0.6974
NW_006803934.1,2231344,5106354,3510023,163,0.0653,0.077,0.3992,0.697
NW_006803934.1,2381584,5416609,3773795,164,0.0768,0.0834,0.4074,0.6693
NW_006803934.1,2606359,5689147,4093363,162,0.0732,0.0851,0.4047,0.672
NW_006803934.1,2796309,5864908,4264547,160,0.0748,0.0917,0.4169,0.6674
NW_006803934.1,3021702,6033248,4504759,157,0.0748,0.0919,0.4323,0.6771
NW_006803934.1,3508984,6417482,4958483,145,0.0609,0.1064,0.4349,0.6844
NW_006803934.1,3711284,6529285,5156824,145,0.0547,0.1085,0.428,0.689
NW_006803934.1,4014014,6797305,5485945,142,0.0521,0.1109,0.4286,0.691
NW_006803934.1,4274599,6943861,5740025,140,0.0524,0.104,0.4091,0.6883
NW_006803934.1,4787852,7226001,6017352,135,0.0532,0.1043,0.4114,0.6877
NW_006803934.1,4960748,7385913,6190955,134,0.0575,0.1068,0.4374,0.6917
NW_006803934.1,5116931,7583158,6373460,136,0.0565,0.1011,0.4502,0.7093
NW_006803934.1,5474862,7679351,6571879,124,0.0447,0.1004,0.4567,0.7364
NW_006803934.1,5719188,7946442,6800107,117,0.0497,0.0941,0.4646,0.7397
NW_006803934.1,5884900,8195908,6992155,125,0.06,0.0795,0.4758,0.7458
NW_006803934.1,6120049,8380516,7278101,126,0.0611,0.0841,0.4296,0.7131
NW_006803934.1,6418165,8564612,7525245,129,0.0687,0.0715,0.445,0.7252
NW_006803934.1,6535172,8856074,7773618,139,0.0753,0.0751,0.4481,0.709
NW_006803934.1,6808550,9136357,8016346,138,0.082,0.0686,0.4348,0.6981
NW_006803934.1,6949340,9523550,8302128,147,0.0828,0.0625,0.4416,0.709
NW_006803934.1,7229595,9660407,8530282,148,0.0834,0.0572,0.4473,0.7187
NW_006803934.1,7406538,9897484,8679721,148,0.0802,0.0569,0.4283,0.7147
NW_006803934.1,7587781,10232193,8908887,155,0.0793,0.0705,0.4434,0.7053
NW_006803934.1,7695531,10366195,9021110,154,0.078,0.0721,0.4416,0.7046
NW_006803934.1,7964414,10519328,9148932,155,0.0743,0.0719,0.461,0.7224
NW_006803934.1,8201782,10538847,9270891,141,0.0693,0.0724,0.4592,0.7301
NW_006803935.1,45575,2949307,1496106,105,0.0614,0.1046,0.4101,0.6701
NW_006803935.1,372443,3427285,1892321,112,0.0657,0.1048,0.4185,0.667
NW_006803935.1,570866,3674297,2124165,113,0.0573,0.1072,0.4111,0.675
NW_006803935.1,758542,3817331,2311837,113,0.0539,0.0978,0.4225,0.703
NW_006803935.1,1005150,4181518,2634587,117,0.0559,0.0976,0.425,0.7008
NW_006803935.1,1211573,4407946,2859619,122,0.0555,0.0968,0.4286,0.705
NW_006803935.1,1540551,4599780,3146963,115,0.0555,0.096,0.4204,0.7013
NW_006803935.1,1657952,4746211,3351619,112,0.056,0.0948,0.4175,0.7002
NW_006803935.1,2091426,4929098,3554170,116,0.0534,0.0885,0.4075,0.7091
NW_006803935.1,2463965,5027357,3800360,111,0.0532,0.0861,0.411,0.7154
NW_006803935.1,2655433,5209273,4064891,110,0.0562,0.08,0.3888,0.705
NW_006803935.1,2980945,5374545,4279517,109,0.0712,0.0839,0.391,0.6685
NW_006803935.1,3431715,5548967,4553479,99,0.0751,0.0824,0.3846,0.6581
NW_006803935.1,3674634,5842681,4743241,96,0.0821,0.086,0.3879,0.641
NW_006803935.1,3827223,6012760,4913882,99,0.0841,0.0917,0.3965,0.6349
NW_006803935.1,4202124,6324268,5221192,97,0.0739,0.0875,0.4166,0.6751
NW_006803935.1,4475130,6723444,5492899,99,0.0772,0.0772,0.3869,0.6636
NW_006803935.1,4606476,6988129,5746898,107,0.0688,0.0764,0.3931,0.6866
NW_006803935.1,4765337,7352235,6006123,120,0.0681,0.0718,0.3936,0.6956
NW_006803935.1,4932119,7470038,6221574,118,0.0675,0.071,0.4089,0.7077
NW_006803935.1,5033219,7672260,6414815,122,0.0664,0.0732,0.4382,0.7236
NW_006803935.1,5215692,7949650,6687887,123,0.0627,0.0785,0.4434,0.7259
NW_006803935.1,5381527,8180202,6867944,123,0.0478,0.0815,0.4297,0.7442
NW_006803935.1,5581339,8451449,7089658,129,0.0463,0.0906,0.4183,0.7272
NW_006803935.1,5851114,8844340,7260441,128,0.0423,0.0808,0.4066,0.7447
NW_006803935.1,6044335,8988709,7510999,132,0.0574,0.0902,0.396,0.6908
NW_006803935.1,6325161,9287387,7771093,131,0.0615,0.097,0.373,0.6549
NW_006803935.1,6749485,9636575,8059379,131,0.0596,0.1093,0.406,0.6638
NW_006803935.1,7077811,9949758,8371881,123,0.0664,0.1167,0.398,0.6336
NW_006803935.1,7373469,10216814,8700325,121,0.071,0.1201,0.3862,0.6102
NW_006803935.1,7491480,10521273,8966216,123,0.073,0.1216,0.3898,0.6072
NW_006803935.1,7686142,10808498,9264311,123,0.071,0.1216,0.4095,0.6264
NW_006803935.1,7959005,11029933,9530036,122,0.0734,0.126,0.4069,0.6138
NW_006803936.1,7117,2882325,1312655,140,0.0508,0.1166,0.4644,0.7061
NW_006803936.1,257904,3211655,1623113,142,0.0491,0.1198,0.4479,0.6956
NW_006803936.1,509536,3349021,1842051,137,0.0445,0.1229,0.439,0.6947
NW_006803936.1,633152,3750571,2160123,136,0.0419,0.1138,0.4789,0.7337
NW_006803936.1,850711,4004443,2484366,136,0.048,0.1119,0.4996,0.7352
NW_006803936.1,1122981,4339025,2770467,134,0.0438,0.1073,0.4862,0.7426
NW_006803936.1,1500395,4533239,3032073,130,0.0404,0.1049,0.4743,0.7467
NW_006803936.1,1816982,4763507,3321302,131,0.0396,0.0949,0.4825,0.766
NW_006803936.1,2016579,4951693,3478412,131,0.0429,0.0912,0.4701,0.7595
NW_006803936.1,2294350,5109783,3675744,127,0.0414,0.0937,0.4453,0.7468
NW_006803936.1,2610596,5296880,3980716,123,0.0412,0.0967,0.4427,0.7414
NW_006803936.1,2900502,5598469,4267062,121,0.041,0.094,0.4449,0.7472
NW_006803936.1,3211922,5870470,4597191,123,0.0377,0.0799,0.4811,0.7903
NW_006803936.1,3361169,6058327,4841384,126,0.0401,0.0875,0.4663,0.7685
NW_006803936.1,3782244,6222886,5096026,127,0.0356,0.0905,0.4439,0.763
NW_006803936.1,4025459,6384213,5370608,126,0.0331,0.0863,0.417,0.7615
NW_006803936.1,4357318,6542086,5568718,126,0.0283,0.1036,0.4189,0.7452
NW_006803936.1,4545935,6768322,5743383,126,0.0271,0.1004,0.4087,0.7474
NW_006803936.1,4768894,6951892,5899445,119,0.0305,0.1049,0.4111,0.7341
NW_006803936.1,4958054,7230429,6104486,128,0.028,0.0907,0.4548,0.7832
NW_006803936.1,5115721,7330502,6243616,132,0.0288,0.091,0.4562,0.7816
NW_006803936.1,5316720,7660368,6514214,135,0.0258,0.0927,0.4586,0.7864
NW_006803936.1,5641345,7842253,6693124,136,0.04,0.0904,0.4669,0.7648
NW_006803936.1,5899333,8014257,6942393,133,0.0531,0.0967,0.4312,0.7113
NW_006803936.1,6108472,8227602,7164547,133,0.0531,0.09,0.4456,0.7292
NW_006803936.1,6232647,8396224,7341349,133,0.0547,0.0882,0.452,0.732
NW_006803936.1,6399513,8650610,7571274,132,0.0471,0.0923,0.468,0.7487
NW_006803936.1,6551324,8904950,7778278,134,0.0525,0.0855,0.4811,0.7541
NW_006803936.1,6800557,9087112,7989112,139,0.0523,0.0849,0.4908,0.7594
NW_006803936.1,6982916,9346851,8134700,145,0.0498,0.0892,0.4833,0.755
NW_006803936.1,7251353,9529169,8337679,138,0.0509,0.0977,0.4795,0.7397
NW_006803936.1,7443530,9752484,8547028,139,0.053,0.1026,0.4731,0.7257
NW_006803936.1,7667776,9967133,8762290,137,0.0626,0.105,0.4701,0.7036
NW_006803936.1,7861216,10116911,8910986,131,0.0511,0.1028,0.4601,0.7224
NW_006803936.1,8059505,10361383,9155504,127,0.0367,0.1116,0.4631,0.7389
NW_006803936.1,8242643,10521353,9302321,119,0.0391,0.1134,0.4701,0.7353
NW_006803937.1,31308,3319823,1724635,142,0.0677,0.0919,0.4054,0.6733
NW_006803937.1,301305,3578070,2075672,140,0.0656,0.0841,0.4042,0.6886
NW_006803937.1,526281,3903848,2304579,144,0.0673,0.0863,0.4222,0.6933
NW_006803937.1,888922,4156228,2638153,147,0.0657,0.0913,0.4414,0.7006
NW_006803937.1,1133513,4491072,2975793,152,0.0654,0.0902,0.4648,0.7155
NW_006803937.1,1437109,4785676,3277329,154,0.0668,0.0938,0.4558,0.7031
NW_006803937.1,1877744,5090603,3557155,154,0.0641,0.097,0.4288,0.688
NW_006803937.1,2138124,5248271,3762798,154,0.0774,0.0876,0.4416,0.6839
NW_006803937.1,2489772,5482767,4025514,166,0.0727,0.081,0.4511,0.7074
NW_006803937.1,2855721,5721469,4311952,156,0.0725,0.0805,0.4723,0.7196
NW_006803937.1,3191404,5980321,4610475,146,0.0647,0.0828,0.5006,0.7441
NW_006803937.1,3329078,6215100,4816310,154,0.0603,0.0849,0.5016,0.7497
NW_006803937.1,3584783,6492091,5070896,155,0.0635,0.0902,0.4953,0.7341
NW_006803937.1,3910999,6820418,5370821,164,0.0601,0.0962,0.4872,0.7285
NW_006803937.1,4157706,7038189,5589511,156,0.0582,0.0892,0.4821,0.7389
NW_006803937.1,4501159,7197328,5832977,144,0.0616,0.1042,0.4947,0.719
NW_006803937.1,4796750,7525264,6097002,144,0.058,0.106,0.5153,0.7326
NW_006803937.1,5093027,7707551,6347777,145,0.0664,0.1004,0.5274,0.7307
NW_006803937.1,5258181,8105058,6627593,153,0.053,0.1006,0.5085,0.7452
NW_006803937.1,5495036,8424533,6943771,146,0.0617,0.1045,0.5137,0.7275
NW_006803937.1,5769302,8775553,7213913,148,0.0595,0.1074,0.4967,0.7195
NW_006803937.1,5982011,9089126,7445285,152,0.053,0.1016,0.504,0.7419
NW_006803937.1,6220671,9265360,7721263,147,0.0581,0.1013,0.5067,0.7344
NW_006803937.1,6534390,9553776,8015702,146,0.0584,0.0945,0.4826,0.7315
NW_006803937.1,6876094,9655554,8335822,139,0.0581,0.0817,0.4651,0.7412
NW_006803937.1,7049536,9879728,8532292,141,0.0575,0.0797,0.447,0.7361
NW_006803937.1,7198821,10238515,8715056,147,0.0531,0.0791,0.428,0.736
NW_006803937.1,7581747,10470219,8967106,141,0.0561,0.0829,0.4093,0.7132
NW_006803937.1,7735343,10746435,9236517,140,0.0465,0.0804,0.4322,0.75
NW_006803937.1,8138526,10770910,9462814,121,0.0441,0.0834,0.4419,0.7552
NW_006803938.1,2901,2807331,1497637,134,0.1033,0.0734,0.4206,0.6422
NW_006803938.1,541241,3017070,1780478,125,0.1031,0.0686,0.4555,0.6715
NW_006803938.1,892840,3327862,2075052,118,0.0977,0.0748,0.4377,0.6619
NW_006803938.1,1115045,3557273,2260945,116,0.0927,0.074,0.4372,0.6718
NW_006803938.1,1223119,3662050,2420251,111,0.0863,0.0745,0.4525,0.692
NW_006803938.1,1557959,3963279,2649799,108,0.0803,0.0799,0.4475,0.6928
NW_006803938.1,1851440,4201816,2955680,109,0.0799,0.0801,0.4393,0.6883
NW_006803938.1,2085870,4524927,3218160,111,0.0662,0.081,0.4346,0.7106
NW_006803938.1,2243367,4830702,3492429,118,0.0705,0.0907,0.439,0.6909
NW_006803938.1,2374763,5026139,3695180,116,0.0582,0.0912,0.4269,0.707
NW_006803938.1,2649851,5267497,3988502,109,0.057,0.0828,0.4141,0.7147
NW_006803938.1,2819860,5510905,4224330,115,0.0553,0.0754,0.4521,0.7493
NW_006803938.1,3064684,5715408,4467360,116,0.0505,0.078,0.4507,0.7544
NW_006803938.1,3352905,6065053,4768355,121,0.0521,0.0765,0.4623,0.759
NW_006803938.1,3581153,6286117,4958743,122,0.0535,0.0805,0.4328,0.7356
NW_006803938.1,3720209,6502709,5140868,131,0.0614,0.0778,0.4416,0.7285
NW_006803938.1,3964457,6747186,5350918,133,0.0648,0.0792,0.447,0.7228
NW_006803938.1,4217849,7004419,5686686,138,0.0663,0.0807,0.4249,0.7051
NW_006803938.1,4581819,7192414,5925101,129,0.0668,0.0834,0.4069,0.689
NW_006803938.1,4833838,7485281,6166867,124,0.0629,0.0692,0.42,0.7265
NW_006803938.1,5026491,7732024,6376153,130,0.0706,0.0678,0.4401,0.7241
NW_006803938.1,5272482,8341048,6661697,138,0.0745,0.0654,0.4546,0.7277
NW_006803938.1,5516578,8486800,6935122,137,0.0695,0.0749,0.4396,0.7157
NW_006803938.1,5718013,8648922,7174085,135,0.074,0.0697,0.4436,0.7169
NW_006803938.1,6107909,9063045,7493227,130,0.0701,0.0777,0.4761,0.7298
NW_006803938.1,6313471,9647808,7791203,140,0.0669,0.0852,0.4898,0.732
NW_006803938.1,6560507,9900276,8094409,139,0.0551,0.0879,0.4981,0.7535
