scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
NW_006803929.1,862174,3105136,1875780,110,108,0.514,0.0806,0.729,0.0325,0.029
NW_006803929.1,1075710,3289971,2077596,110,108,0.4789,0.11,0.6265,0.0289,0.0256
NW_006803929.1,1285563,3594597,2285944,110,108,0.3946,0.11,0.5641,0.0217,0.0189
NW_006803929.1,1451170,3948865,2512449,110,108,0.3518,0.11,0.5237,0.0163,0.0143
NW_006803929.1,1597707,4219699,2749930,110,108,0.458,0.11,0.6128,0.0245,0.0202
NW_006803929.1,1758716,4397934,2991152,110,109,0.458,0.11,0.6128,0.0227,0.019
NW_006803929.1,1902537,4841984,3241974,110,109,0.7798,0.0546,0.869,0.0438,0.0378
NW_006803929.1,1999779,5203283,3526832,110,109,0.5333,0.066,0.7796,0.0281,0.0232
NW_006803929.1,2208384,5414430,3818363,110,110,0.5333,0.0938,0.7008,0.028,0.0238
NW_006803929.1,2640308,5644959,4106786,110,110,0.5333,0.1494,0.5623,0.0293,0.0241
NW_006803929.1,2772037,6164671,4398694,110,110,0.5587,0.1494,0.5781,0.0273,0.0231
NW_006803929.1,3117740,6385087,4703301,110,110,0.9356,0.1494,0.7246,0.0515,0.0438
NW_006803929.1,3314667,6553966,5003631,110,110,0.9356,0.12,0.7727,0.0534,0.0429
NW_006803929.1,3668929,6789463,5289692,110,110,0.8625,0.12,0.7558,0.0525,0.0425
NW_006803929.1,3968772,6991103,5565553,110,110,0.8411,0.1473,0.702,0.0674,0.051
NW_006803929.1,4220056,7310601,5836766,110,110,0.7348,0.1473,0.6661,0.0564,0.0428
NW_006803929.1,4405080,7481840,6116094,110,109,0.943,0.2699,0.555,0.0699,0.0518
NW_006803929.1,4874985,7780729,6392932,110,109,0.6212,0.269,0.3957,0.0355,0.0264
NW_006803929.1,5221772,8139339,6650777,110,109,0.7462,0.2332,0.5237,0.0468,0.0385
NW_006803929.1,5437676,8505673,6927974,110,109,0.941,0.2089,0.6366,0.0572,0.0478
NW_006803929.1,5704945,8857318,7216916,110,109,1.118,0.1534,0.7587,0.0741,0.0623
NW_006803929.1,6185993,9029739,7494169,110,109,1.0926,0.1534,0.7538,0.0767,0.0639
NW_006803929.1,6385371,9187138,7752497,110,109,0.7157,0.1534,0.647,0.0386,0.0316
NW_006803929.1,6554593,9341399,8005061,110,109,0.8075,0.1534,0.6807,0.0439,0.0384
NW_006803929.1,6800854,9495345,8259154,110,109,2.0075,0.1534,0.858,0.1216,0.1052
NW_006803929.1,6991424,9584186,8502102,110,109,2.0801,0.1261,0.8857,0.114,0.095
NW_006803929.1,7312921,9781573,8736231,110,109,2.1298,0.1268,0.8876,0.1088,0.0946
NW_006803929.1,7521977,10048437,8963997,110,110,2.0807,0.2524,0.7836,0.0988,0.0816
NW_006803929.1,7789071,10341708,9196315,110,110,2.0807,0.2524,0.7836,0.1042,0.0847
NW_006803929.1,8187002,10558507,9424817,110,110,2.7557,0.2524,0.8322,0.1397,0.114
NW_006803929.1,8572776,10739692,9634607,110,110,2.561,0.249,0.8228,0.1341,0.1094
NW_006803929.1,8868661,11114010,9834878,110,110,2.3839,0.249,0.8109,0.1207,0.0982
NW_006803929.1,9037238,11348264,10041241,110,109,2.3839,0.249,0.8109,0.1295,0.1019
NW_006803929.1,9207526,11718510,10262322,110,109,2.3839,0.249,0.8109,0.1413,0.1132
NW_006803929.1,9352816,12008379,10501213,110,109,2.2921,0.249,0.8041,0.1487,0.1139
NW_006803929.1,9503015,12299130,10754162,110,109,1.0921,0.2755,0.5971,0.0605,0.0465
NW_006803929.1,9609449,12562056,11016901,110,109,1.0238,0.3033,0.543,0.0556,0.0431
NW_006803929.1,9797961,12680714,11283048,110,109,0.9742,0.4276,0.39,0.0409,0.0321
NW_006803929.1,10118156,12868516,11543545,110,108,0.94,0.1793,0.6796,0.0576,0.0486
NW_006803929.1,10345463,12939446,11701181,102,100,0.94,0.1793,0.6796,0.062,0.0524
NW_006803930.1,14512,2928216,1603125,110,110,3.825,0.6988,0.691,0.1371,0.1041
NW_006803930.1,233099,3206870,1878548,110,110,3.7161,1.6988,0.3725,0.091,0.0642
NW_006803930.1,695830,3719138,2146956,110,110,3.6349,1.6988,0.363,0.0911,0.0654
NW_006803930.1,895411,4102276,2429177,110,110,4.5488,1.7793,0.4377,0.1371,0.0996
NW_006803930.1,1344283,4328601,2716442,110,109,4.5497,1.7793,0.4377,0.1483,0.1064
NW_006803930.1,1624474,4494038,2983743,110,109,4.3465,1.8733,0.3976,0.1386,0.0969
NW_006803930.1,1903715,4755785,3250246,110,109,4.6646,2.5752,0.2886,0.1223,0.0802
NW_006803930.1,2003464,5057658,3523862,110,109,4.5444,2.5752,0.2766,0.1279,0.0807
NW_006803930.1,2234322,5361331,3808971,110,109,3.8587,2.5737,0.1998,0.0916,0.0541
NW_006803930.1,2621484,5552991,4090545,110,109,3.9208,2.5737,0.2074,0.0933,0.058
NW_006803930.1,2745615,5799865,4361898,110,109,4.0081,3.4936,0.0686,0.0324,0.0205
NW_006803930.1,3020688,6047801,4643518,110,109,3.2581,3.3612,-0.0156,-0.0059,-0.0039
NW_006803930.1,3232502,6262704,4920371,110,108,3.2581,2.3612,0.1596,0.0536,0.037
NW_006803930.1,3724285,6463757,5188714,110,108,3.2581,2.3612,0.1596,0.0558,0.0394
NW_006803930.1,4136427,6724854,5435535,110,108,2.368,2.0607,0.0694,0.02,0.0136
NW_006803930.1,4331590,6988200,5673387,110,109,2.0461,2.1805,-0.0318,-0.0078,-0.0056
NW_006803930.1,4577918,7169763,5919787,110,109,2.2241,2.0865,0.0319,0.007,0.0053
NW_006803930.1,4762267,7327315,6156305,110,109,1.8586,1.3845,0.1462,0.0248,0.0195
NW_006803930.1,5097104,7592525,6385281,110,109,1.8586,1.4108,0.137,0.022,0.0177
NW_006803930.1,5370984,7756868,6607934,110,109,0.8971,1.4108,-0.2226,-0.0247,-0.0205
NW_006803930.1,5577808,7983632,6828045,110,108,1.685,1.4358,0.0799,0.0122,0.01
NW_006803930.1,5831801,8248500,7051709,110,108,1.6942,1.3284,0.121,0.0194,0.0151
NW_006803930.1,6053873,8430794,7271545,110,107,1.6942,1.1831,0.1776,0.031,0.0238
NW_006803930.1,6340399,8775583,7494723,110,108,1.6942,1.1831,0.1776,0.0308,0.0237
NW_006803930.1,6482706,8906791,7718055,110,108,1.6942,1.257,0.1482,0.0251,0.0192
NW_006803930.1,6732299,9257974,7943885,110,108,1.5732,1.0575,0.1961,0.0284,0.023
NW_006803930.1,7049691,9421978,8171185,110,108,1.3701,0.9877,0.1622,0.0248,0.0189
NW_006803930.1,7198066,9663231,8394771,110,108,1.3357,0.9877,0.1498,0.0296,0.0213
NW_006803930.1,7384265,9890907,8621976,110,108,1.3357,0.9877,0.1498,0.031,0.0224
NW_006803930.1,7596121,10343344,8868049,110,107,1.4555,0.9614,0.2045,0.0457,0.0323
NW_006803930.1,7774006,10547414,9115683,110,107,2.4171,0.9614,0.4309,0.1339,0.0903
NW_006803930.1,8011707,10676319,9363569,110,108,1.5679,0.9637,0.2387,0.0536,0.0372
NW_006803930.1,8273803,11175630,9618431,110,107,1.7264,0.1512,0.8389,0.1244,0.1001
NW_006803930.1,8453869,11458521,9885701,110,108,2.7264,0.1869,0.8717,0.1868,0.1423
NW_006803930.1,8794951,11785687,10164494,110,108,2.7869,0.2107,0.8594,0.1796,0.1396
NW_006803930.1,8956690,11902328,10436860,110,107,2.7869,0.1369,0.9064,0.1913,0.1508
NW_006803930.1,9301331,11962467,10635832,105,102,2.7795,0.1369,0.9061,0.1781,0.1429
NW_006803931.1,4343,2417177,1243071,110,109,0.2097,1.2265,-0.7079,-0.0914,-0.057
NW_006803931.1,221766,2680209,1464805,110,109,0.1112,1.2265,-0.8338,-0.1156,-0.0683
NW_006803931.1,541090,2986400,1689744,110,109,0.0989,1.1931,-0.8469,-0.134,-0.0778
NW_006803931.1,846974,3196084,1913468,110,109,0.2239,1.1931,-0.684,-0.1296,-0.0764
NW_006803931.1,1001743,3400170,2130812,110,109,0.3393,2.1693,-0.7295,-0.2365,-0.1289
NW_006803931.1,1130163,3506567,2349377,110,109,0.3495,2.2903,-0.7352,-0.2008,-0.1119
NW_006803931.1,1304613,3674562,2568189,110,109,0.3495,2.8197,-0.7794,-0.2353,-0.1269
NW_006803931.1,1606851,3844707,2776596,110,110,0.3475,2.8197,-0.7806,-0.2473,-0.1297
NW_006803931.1,1789058,4038523,2980876,110,110,0.2975,2.8197,-0.8091,-0.2625,-0.1293
NW_006803931.1,1933996,4224138,3189288,110,110,0.6645,2.6492,-0.5989,-0.1468,-0.0914
NW_006803931.1,2150484,4400098,3399084,110,110,0.6483,2.6173,-0.6029,-0.1596,-0.0938
NW_006803931.1,2430418,4642578,3607217,110,110,0.6483,1.6798,-0.443,-0.0844,-0.0517
NW_006803931.1,2764083,4901455,3812086,110,110,0.9303,1.6798,-0.2871,-0.0565,-0.0352
NW_006803931.1,3013936,5307002,4015189,110,110,0.9058,2.6611,-0.4921,-0.1261,-0.0765
NW_006803931.1,3216440,5512512,4226105,110,110,1.6889,2.6611,-0.2235,-0.067,-0.0417
NW_006803931.1,3403718,5777419,4436221,110,110,1.633,1.7861,-0.0448,-0.0105,-0.0069
NW_006803931.1,3509115,5929231,4654614,110,110,1.6465,1.6652,-0.0056,-0.0013,-0.0009
NW_006803931.1,3732178,6141216,4879105,110,110,1.6777,1.1063,0.2052,0.038,0.0276
NW_006803931.1,3890031,6396722,5107301,110,110,1.6777,1.7801,-0.0296,-0.0061,-0.0043
NW_006803931.1,4043109,6767724,5348675,110,110,1.7162,1.8122,-0.0272,-0.0052,-0.004
NW_006803931.1,4240655,6946115,5594642,110,110,1.3645,2.8122,-0.3466,-0.0857,-0.0595
NW_006803931.1,4492277,7236239,5850054,110,110,2.3777,3.3034,-0.1629,-0.0538,-0.0376
NW_006803931.1,4666511,7419615,6100196,110,110,2.3777,3.3034,-0.1629,-0.0517,-0.0371
NW_006803931.1,4924712,7583800,6347266,110,110,2.1005,6.0532,-0.4848,-0.2348,-0.149
NW_006803931.1,5363196,7926666,6588839,110,110,3.125,5.0906,-0.2392,-0.1085,-0.0735
NW_006803931.1,5521236,8112962,6826369,110,110,2.2482,5.0906,-0.3873,-0.1642,-0.1103
NW_006803931.1,5798111,8253478,7058177,110,110,2.1887,4.9656,-0.3881,-0.1638,-0.1103
NW_006803931.1,5945284,8488684,7285212,110,110,2.1931,4.9656,-0.3873,-0.1497,-0.105
NW_006803931.1,6156814,8762163,7519827,110,110,2.1619,4.9656,-0.3934,-0.1604,-0.1069
NW_006803931.1,6499364,8985679,7755477,110,110,2.1619,4.2964,-0.3305,-0.1298,-0.0896
NW_006803931.1,6781757,9162898,7982133,110,110,2.1234,4.2644,-0.3352,-0.1516,-0.1006
NW_006803931.1,7010723,9358140,8201764,110,110,2.1364,3.3179,-0.2166,-0.0813,-0.0593
NW_006803931.1,7260921,9592220,8415468,110,110,1.1232,2.8267,-0.4313,-0.1194,-0.089
NW_006803931.1,7447927,9724953,8629201,110,110,1.2482,2.8267,-0.3874,-0.1057,-0.0804
NW_006803931.1,7603415,9875759,8835930,110,110,1.3801,0.1829,0.766,0.0743,0.0658
NW_006803931.1,7942761,9996518,9032433,110,110,0.3507,0.1641,0.3624,0.0145,0.0118
NW_006803931.1,8114153,10163272,9218309,110,110,0.3194,0.2787,0.0681,0.0029,0.0024
NW_006803931.1,8270886,10245983,9402601,110,110,0.3194,1.43,-0.6348,-0.0802,-0.0617
NW_006803931.1,8550211,10403801,9583670,110,110,0.29,1.43,-0.6628,-0.1022,-0.0736
NW_006803931.1,8804319,10665684,9751119,110,110,0.29,1.43,-0.6628,-0.1014,-0.079
NW_006803931.1,9015230,10829024,9920768,110,110,0.3163,1.4254,-0.6368,-0.0835,-0.0671
NW_006803931.1,9184880,10994563,10084522,110,109,0.3163,1.4254,-0.6368,-0.08,-0.0633
NW_006803931.1,9372143,11077260,10174984,101,100,0.3266,1.372,-0.6154,-0.0861,-0.0674
NW_006803932.1,51795,2398265,1177059,110,108,0.1292,2.2857,-0.893,-0.1756,-0.1088
NW_006803932.1,291885,2509803,1384174,110,108,0.1516,2.2857,-0.8756,-0.1764,-0.1047
NW_006803932.1,448407,2636173,1587206,110,108,0.1132,2.2285,-0.9033,-0.177,-0.0988
NW_006803932.1,556370,2730239,1785162,110,108,0.2382,1.2309,-0.6758,-0.0779,-0.0468
NW_006803932.1,787533,2980830,1986248,110,109,0.2382,1.2309,-0.6758,-0.0777,-0.0458
NW_006803932.1,1162101,3144118,2174539,110,109,0.3335,1.2587,-0.5811,-0.0701,-0.0423
NW_006803932.1,1351096,3502393,2365320,110,109,0.4085,1.2587,-0.51,-0.0689,-0.0425
NW_006803932.1,1488705,3719429,2564014,110,108,0.5335,1.2202,-0.3916,-0.0652,-0.04
NW_006803932.1,1611587,3916619,2773327,110,108,0.6587,1.2713,-0.3174,-0.0615,-0.0364
NW_006803932.1,1908525,4132889,2984088,110,108,0.6731,1.206,-0.2836,-0.0484,-0.0315
NW_006803932.1,2167517,4263081,3182461,110,108,0.6731,2.1505,-0.5232,-0.1209,-0.0774
NW_006803932.1,2402256,4415342,3364238,110,107,0.6731,2.0255,-0.5012,-0.1208,-0.0736
NW_006803932.1,2537698,4594253,3551488,110,107,0.6507,2.0255,-0.5137,-0.1162,-0.0762
NW_006803932.1,2637783,4745615,3744371,110,107,0.6507,2.0255,-0.5137,-0.1214,-0.0832
NW_006803932.1,2732192,4928600,3942881,110,107,0.6507,2.9194,-0.6355,-0.1898,-0.1241
NW_006803932.1,2986391,5027821,4135394,110,107,0.6891,1.9194,-0.4716,-0.1006,-0.0721
NW_006803932.1,3169852,5196801,4319745,110,107,0.5771,1.8916,-0.5324,-0.1036,-0.0796
NW_006803932.1,3507632,5434445,4500790,110,108,0.4521,1.8916,-0.6142,-0.0946,-0.0755
NW_006803932.1,3723281,5802956,4680909,110,109,0.4798,1.8916,-0.5953,-0.084,-0.0684
NW_006803932.1,3916884,5960432,4865971,110,109,1.3945,1.8405,-0.1379,-0.0232,-0.019
NW_006803932.1,4149436,6128242,5051050,110,109,1.3584,1.8405,-0.1507,-0.0253,-0.0199
NW_006803932.1,4268992,6227734,5229142,110,109,1.3584,0.896,0.2051,0.0268,0.0206
NW_006803932.1,4424936,6440373,5409797,110,110,1.3584,0.896,0.2051,0.0267,0.02
NW_006803932.1,4628831,6633925,5594987,110,110,1.3584,1.0106,0.1468,0.0201,0.0146
NW_006803932.1,4750390,6866876,5784055,110,109,1.9298,1.0106,0.3126,0.0487,0.0366
NW_006803932.1,4936489,7127562,5978182,110,109,1.9813,0.2034,0.8138,0.0927,0.0703
NW_006803932.1,5030566,7218500,6177488,110,109,1.9428,0.259,0.7648,0.085,0.0645
NW_006803932.1,5221984,7472692,6384732,110,108,1.9428,0.259,0.7648,0.094,0.0695
NW_006803932.1,5440469,7822854,6596097,110,108,1.948,0.259,0.7653,0.0962,0.071
NW_006803932.1,5816643,7939226,6803545,110,108,2.6704,1.2867,0.3497,0.0774,0.0529
NW_006803932.1,5992767,8082236,6999907,110,108,1.8945,2.0367,-0.0362,-0.009,-0.0059
NW_006803932.1,6148175,8225575,7190283,110,108,1.8922,2.0367,-0.0368,-0.0105,-0.0069
NW_006803932.1,6246625,8328799,7382251,110,107,2.1945,2.3685,-0.0381,-0.0121,-0.008
NW_006803932.1,6483776,8514998,7575239,110,107,2.2058,2.3685,-0.0356,-0.0116,-0.008
NW_006803932.1,6706688,8674086,7760823,110,107,3.0808,2.2539,0.155,0.0532,0.0392
NW_006803932.1,6868736,8827961,7941152,110,108,2.5094,2.2539,0.0536,0.0186,0.0126
NW_006803932.1,7129008,9095666,8121761,110,108,2.6005,2.1963,0.0843,0.0292,0.0206
NW_006803932.1,7233734,9193595,8301004,110,108,3.0172,2.1408,0.1699,0.0665,0.0467
NW_006803932.1,7506120,9583971,8488552,110,109,3.2409,2.1408,0.2044,0.0714,0.0524
NW_006803932.1,7828428,9729275,8670768,110,108,4.1107,2.1408,0.3151,0.1401,0.0954
NW_006803932.1,7946263,9922094,8848989,110,108,3.285,1.2257,0.4565,0.1433,0.1062
NW_006803932.1,8085704,10189964,9033202,110,107,3.1415,0.4782,0.7358,0.1815,0.1386
NW_006803932.1,8233743,10373609,9227737,110,107,3.4257,0.515,0.7386,0.1928,0.1453
NW_006803932.1,8334709,10597706,9428735,110,108,3.1549,0.4106,0.7697,0.186,0.1454
NW_006803932.1,8518587,10943236,9645093,110,108,3.1844,0.4106,0.7716,0.1863,0.1455
NW_006803933.1,17114,2316318,1179262,110,109,0.99,0.1782,0.695,0.0504,0.0388
NW_006803933.1,227916,2716176,1394077,110,109,0.9481,0.1782,0.6836,0.0555,0.0458
NW_006803933.1,514398,2983436,1626659,110,108,0.767,0.1782,0.623,0.0578,0.0447
NW_006803933.1,741782,3306076,1857758,110,108,1.1632,0.1782,0.7344,0.0884,0.0706
NW_006803933.1,844839,3660855,2099379,110,108,1.1247,0.1876,0.7141,0.1027,0.0765
NW_006803933.1,1114912,3950990,2353145,110,108,1.1721,0.1876,0.7241,0.1195,0.0898
NW_006803933.1,1240830,4253333,2621836,110,108,1.1721,0.3126,0.5789,0.0945,0.0677
NW_006803933.1,1532843,4579026,2905518,110,108,0.6721,0.3126,0.3651,0.0391,0.0281
NW_006803933.1,1659843,4888089,3191454,110,108,0.6721,0.2709,0.4254,0.0472,0.0373
NW_006803933.1,1937456,5112498,3484711,110,108,0.7008,0.2003,0.5554,0.0503,0.04
NW_006803933.1,2132890,5494616,3784283,110,108,0.7029,0.1646,0.6206,0.0523,0.0424
NW_006803933.1,2345670,5803219,4096104,110,108,0.6029,0.1646,0.5711,0.04,0.0328
NW_006803933.1,2786009,6041615,4406767,110,108,0.6783,0.1646,0.6095,0.0461,0.0383
NW_006803933.1,3032532,6484712,4716707,110,109,0.8801,0.4269,0.3468,0.0398,0.0308
NW_006803933.1,3314883,6737676,5031998,110,109,0.5893,0.4269,0.1598,0.0157,0.011
NW_006803933.1,3664100,7074080,5348782,110,108,0.5964,0.8588,-0.1803,-0.0249,-0.0167
NW_006803933.1,3952711,7331801,5660517,110,108,0.5202,0.8588,-0.2456,-0.0296,-0.0204
NW_006803933.1,4359268,7542057,5964473,110,108,0.5381,0.7789,-0.1829,-0.0207,-0.0135
NW_006803933.1,4584374,7698197,6251557,110,109,0.5381,0.7811,-0.1842,-0.022,-0.0141
NW_006803933.1,4911513,7780167,6525135,110,109,0.5381,0.7811,-0.1842,-0.021,-0.0136
NW_006803933.1,5164095,7964978,6789644,110,108,0.4844,0.7808,-0.2343,-0.0293,-0.0177
NW_006803933.1,5584405,8160374,7041927,110,108,1.6465,0.754,0.3718,0.0766,0.0459
NW_006803933.1,5833677,8408055,7281104,110,108,1.6465,0.754,0.3718,0.0709,0.0439
NW_006803933.1,6076294,8573607,7516678,110,107,1.5781,0.7925,0.3314,0.0652,0.0375
NW_006803933.1,6529147,8716760,7729281,110,107,1.4083,0.5565,0.4336,0.0598,0.0385
NW_006803933.1,6752885,8882652,7926050,110,107,1.2833,0.5565,0.3951,0.0543,0.0357
NW_006803933.1,7095331,9076758,8113116,110,108,1.2762,0.112,0.8386,0.0773,0.0549
NW_006803933.1,7396136,9221572,8290078,110,107,1.2524,0.112,0.8358,0.076,0.0535
NW_006803933.1,7572454,9482784,8461025,110,107,1.3184,0.0765,0.8903,0.0788,0.0612
NW_006803933.1,7701416,9764901,8635697,110,107,1.4434,0.0744,0.902,0.0855,0.0668
NW_006803933.1,7785212,10196760,8848089,110,106,1.5434,0.1533,0.8193,0.091,0.0668
NW_006803933.1,8027845,10493245,9076789,110,107,1.5434,0.1533,0.8193,0.0927,0.0677
NW_006803933.1,8183704,10748805,9303621,110,107,0.3795,0.1533,0.4245,0.0135,0.0108
NW_006803933.1,8414390,10883317,9471946,105,102,0.5402,0.1533,0.5578,0.0255,0.02
NW_006803934.1,783,2588320,1304020,110,105,0.8161,2.3841,-0.4899,-0.0794,-0.0559
NW_006803934.1,205985,2785908,1540179,110,105,0.5661,2.3588,-0.6129,-0.0972,-0.0648
NW_006803934.1,326814,3003995,1781493,110,104,0.6079,1.4314,-0.4038,-0.0447,-0.0309
NW_006803934.1,574838,3418825,2032327,110,104,1.8058,0.4671,0.589,0.0816,0.0567
NW_006803934.1,947084,3708093,2293338,110,104,1.869,0.6468,0.4858,0.0736,0.0512
NW_006803934.1,1258257,3900736,2543482,110,104,1.7779,0.6468,0.4665,0.0649,0.0467
NW_006803934.1,1485181,4250535,2797569,110,104,2.0834,0.3787,0.6924,0.09,0.0699
NW_006803934.1,1796006,4730786,3063164,110,104,1.8265,0.3787,0.6566,0.0817,0.0631
NW_006803934.1,2018017,4947603,3331177,110,104,1.7562,0.4883,0.5649,0.0786,0.0588
NW_006803934.1,2231344,5106354,3597419,110,105,1.7562,0.4883,0.5649,0.0751,0.0597
NW_006803934.1,2381584,5416609,3867295,110,106,1.7677,0.3633,0.6591,0.0916,0.0719
NW_006803934.1,2606359,5689147,4152029,110,107,2.176,0.3355,0.7328,0.1278,0.096
NW_006803934.1,2796309,5864908,4431345,110,108,2.1862,0.3355,0.7339,0.1182,0.0941
NW_006803934.1,3021702,6033248,4708985,110,109,2.3431,0.4188,0.6967,0.1181,0.094
NW_006803934.1,3508984,6417482,4983241,110,109,1.0618,0.4188,0.4343,0.0436,0.0322
NW_006803934.1,3711284,6529285,5241981,110,109,1.1318,0.2346,0.6566,0.0531,0.0391
NW_006803934.1,4014014,6797305,5501497,110,110,2.1468,0.2346,0.803,0.1083,0.0773
NW_006803934.1,4274599,6943861,5749378,110,110,1.8444,0.1929,0.8106,0.101,0.0706
NW_006803934.1,4787852,7226001,5986514,110,110,1.8097,0.1929,0.8073,0.095,0.0661
NW_006803934.1,4960748,7385913,6210338,110,110,1.8552,0.0833,0.914,0.0876,0.0645
NW_006803934.1,5116931,7583158,6433202,110,110,1.8552,0.0833,0.914,0.0926,0.0645
NW_006803934.1,5474862,7679351,6647353,110,109,1.8436,0.0833,0.9135,0.0878,0.0623
NW_006803934.1,5719188,7946442,6846937,110,109,1.4354,0.0833,0.8903,0.07,0.0502
NW_006803934.1,5884900,8195908,7058455,110,109,2.3342,1.0023,0.3992,0.0676,0.0455
NW_006803934.1,6120049,8380516,7272979,110,109,2.1148,0.919,0.3942,0.0697,0.0461
NW_006803934.1,6418165,8564612,7476216,110,108,2.1342,0.919,0.398,0.0662,0.0456
NW_006803934.1,6535172,8856074,7683388,110,108,2.1468,0.919,0.4005,0.0674,0.048
NW_006803934.1,6808550,9136357,7897582,110,107,1.123,0.919,0.0999,0.0119,0.0083
NW_006803934.1,6949340,9523550,8123904,110,107,1.1198,0.919,0.0985,0.0106,0.0074
NW_006803934.1,7229595,9660407,8350370,110,106,1.1562,1.0388,0.0535,0.0062,0.0045
NW_006803934.1,7406538,9897484,8575408,110,106,1.1663,1.0388,0.0578,0.0076,0.0053
NW_006803934.1,7587781,10232193,8811723,110,106,1.3326,1.0679,0.1103,0.0134,0.0096
NW_006803934.1,7695531,10366195,9053871,110,107,1.3326,1.0679,0.1103,0.0132,0.0095
NW_006803934.1,7964414,10519328,9292095,110,107,1.3326,1.0679,0.1103,0.0124,0.009
NW_006803934.1,8201782,10538847,9421544,101,98,nan,nan,nan,nan,nan
NW_006803935.1,45575,2949307,1436727,110,108,0.1803,0.985,-0.6905,-0.0759,-0.0473
NW_006803935.1,372443,3427285,1705065,110,108,0.2593,1.0113,-0.5918,-0.0608,-0.038
NW_006803935.1,570866,3674297,1983573,110,108,0.233,1.0113,-0.6254,-0.0585,-0.0377
NW_006803935.1,758542,3817331,2263900,110,107,0.233,1.9696,-0.7884,-0.1298,-0.0803
NW_006803935.1,1005150,4181518,2545795,110,107,0.179,1.9291,-0.8302,-0.1312,-0.0831
NW_006803935.1,1211573,4407946,2836418,110,108,0.179,1.9291,-0.8302,-0.1231,-0.0826
NW_006803935.1,1540551,4599780,3124548,110,107,0.304,1.9291,-0.7277,-0.1321,-0.0863
NW_006803935.1,1657952,4746211,3405924,110,108,0.304,1.1007,-0.5672,-0.0534,-0.0384
NW_006803935.1,2091426,4929098,3675501,110,107,1.304,1.1007,0.0845,0.0146,0.0099
NW_006803935.1,2463965,5027357,3924578,110,107,1.204,1.2118,-0.0032,-0.0005,-0.0003
NW_006803935.1,2655433,5209273,4155619,110,107,1.204,1.213,-0.0037,-0.0006,-0.0004
NW_006803935.1,2980945,5374545,4379568,110,106,1.2405,1.213,0.0112,0.0019,0.0013
NW_006803935.1,3431715,5548967,4591731,110,106,1.2265,1.1883,0.0159,0.0024,0.0018
NW_006803935.1,3674634,5842681,4787931,110,105,1.2817,1.2177,0.0256,0.0046,0.0033
NW_006803935.1,3827223,6012760,4989528,110,106,1.2817,0.2616,0.661,0.0743,0.0546
NW_006803935.1,4202124,6324268,5186678,110,106,1.3713,0.2616,0.6796,0.0608,0.0498
NW_006803935.1,4475130,6723444,5388245,110,106,1.3713,0.2616,0.6796,0.0638,0.0514
NW_006803935.1,4606476,6988129,5599267,110,107,1.3713,0.2616,0.6796,0.0638,0.052
NW_006803935.1,4765337,7352235,5826586,110,106,1.3713,0.1456,0.8081,0.0823,0.0661
NW_006803935.1,4932119,7470038,6058644,110,107,0.3713,0.1456,0.4368,0.0152,0.0128
NW_006803935.1,5033219,7672260,6293089,110,107,0.3713,0.0344,0.8302,0.0252,0.0208
NW_006803935.1,5215692,7949650,6539012,110,107,1.1699,0.0333,0.9447,0.0737,0.0676
NW_006803935.1,5381527,8180202,6795663,110,108,1.3029,0.0333,0.9502,0.0717,0.0679
NW_006803935.1,5581339,8451449,7056754,110,107,1.3571,0.0317,0.9544,0.0957,0.0892
NW_006803935.1,5851114,8844340,7330691,110,108,1.3019,1.0407,0.1115,0.0183,0.0151
NW_006803935.1,6044335,8988709,7597841,110,107,1.4819,1.9221,-0.1293,-0.0305,-0.0233
NW_006803935.1,6325161,9287387,7869724,110,107,2.3,1.9499,0.0824,0.0333,0.0234
NW_006803935.1,6749485,9636575,8135191,110,107,2.5384,1.9499,0.1311,0.0489,0.0362
NW_006803935.1,7077811,9949758,8403418,110,107,2.5134,1.9737,0.1203,0.0451,0.0307
NW_006803935.1,7373469,10216814,8667522,110,107,2.5134,1.9737,0.1203,0.0453,0.0303
NW_006803935.1,7491480,10521273,8936262,110,107,2.5134,1.9737,0.1203,0.0453,0.0305
NW_006803935.1,7686142,10808498,9219645,110,107,2.5169,2.9482,-0.0789,-0.0356,-0.023
NW_006803935.1,7959005,11029933,9506056,110,106,1.7183,2.9772,-0.2681,-0.1047,-0.0673
NW_006803936.1,7117,2882325,1362975,110,110,0.1576,0.9057,-0.7036,-0.0487,-0.0426
