scaffold,start,end,mid,sites,pi_roumanicus,pi_europaeus,dxy_roumanicus_europaeus,Fst_roumanicus_europaeus
NW_006804196.1,18159,943660,495417,50,0.0386,0.089,0.5263,0.7931
NW_006804196.1,960749,1750116,1331816,50,0.0605,0.0962,0.4006,0.6781
NW_006804196.1,1764026,2410567,2070354,50,0.0363,0.1311,0.5153,0.7381
NW_006804197.1,90012,820650,448845,50,0.0833,0.1148,0.56,0.7019
NW_006804197.1,852860,1502807,1144306,50,0.0323,0.0898,0.5796,0.8201
NW_006804197.1,1508200,2145570,1840927,50,0.0539,0.0539,0.3749,0.7456
NW_006804197.1,2165968,3023889,2571883,47,0.0565,0.1005,0.4751,0.7233
NW_006804198.1,54900,1261033,735786,50,0.0561,0.0556,0.395,0.749
NW_006804198.1,1278744,2142502,1726661,50,0.0464,0.0741,0.3132,0.6826
NW_006804199.1,42281,794835,443166,50,0.0351,0.0759,0.3819,0.7558
NW_006804199.1,810432,1663951,1278078,50,0.0799,0.0685,0.3932,0.6758
NW_006804199.1,1684904,2297622,2033332,50,0.059,0.1123,0.3312,0.5986
NW_006804200.1,862,890913,407241,50,0.047,0.1344,0.4362,0.6717
NW_006804200.1,904924,1933600,1403780,50,0.0575,0.1179,0.3993,0.6505
NW_006804200.1,1944112,2888763,2480928,50,0.0512,0.1321,0.3649,0.6139
NW_006804201.1,13235,883258,427941,50,0.0589,0.0852,0.4161,0.708
NW_006804201.1,895074,2097459,1430893,50,0.0643,0.1135,0.4296,0.6646
NW_006804202.1,56726,884189,537905,50,0.0576,0.1132,0.4556,0.6935
NW_006804202.1,910647,1691271,1338750,50,0.0857,0.106,0.3546,0.575
NW_006804202.1,1715183,2501075,2086894,50,0.0945,0.0605,0.4001,0.6633
NW_006804203.1,27672,1242093,539360,50,0.0622,0.0944,0.3516,0.6403
NW_006804203.1,1285096,2696625,2017327,50,0.114,0.0727,0.3805,0.5927
NW_006804204.1,11162,891163,382957,50,0.032,0.0794,0.4582,0.7935
NW_006804204.1,891972,1794581,1342012,50,0.0763,0.0577,0.49,0.7518
NW_006804204.1,1835583,2787177,2287512,44,0.0595,0.063,0.4552,0.7608
NW_006804206.1,16244,947262,485960,50,0.0622,0.1202,0.3642,0.6092
NW_006804206.1,961638,1769751,1400878,50,0.0441,0.0976,0.4524,0.7394
NW_006804206.1,1776026,2505675,2167185,50,0.0448,0.1102,0.3948,0.6851
NW_006804207.1,12208,1659162,931482,50,0.0574,0.0849,0.3796,0.6881
NW_006804207.1,1661380,2749004,2241456,50,0.0512,0.0697,0.4787,0.7776
NW_006804208.1,13612,854024,493061,50,0.0511,0.0892,0.4767,0.7495
NW_006804208.1,858783,1832822,1366906,50,0.0655,0.1159,0.4784,0.6884
NW_006804208.1,1833463,2614979,2210471,50,0.0731,0.0576,0.4129,0.7192
NW_006804209.1,14023,1383352,807799,50,0.0649,0.048,0.4405,0.7651
NW_006804209.1,1397499,2372650,1875125,50,0.0631,0.1001,0.2983,0.5764
NW_006804210.1,28687,1331156,643240,50,0.0875,0.134,0.2641,0.4143
NW_006804210.1,1372607,2799918,2080267,50,0.1003,0.1051,0.4074,0.5942
NW_006804212.1,2074,1010981,467180,50,0.0448,0.1045,0.4496,0.7266
NW_006804212.1,1017576,1836487,1419168,50,0.077,0.075,0.3612,0.648
NW_006804213.1,26701,1391301,760999,50,0.03,0.0644,0.3598,0.7769
NW_006804213.1,1395206,2445858,1893178,50,0.0431,0.1135,0.3936,0.6825
NW_006804214.1,21887,886643,465804,50,0.1036,0.0766,0.4248,0.6401
NW_006804214.1,892830,1734103,1328909,50,0.0457,0.1084,0.4572,0.7234
NW_006804214.1,1771811,2607828,2226629,50,0.0521,0.0967,0.3592,0.6652
NW_006804215.1,41483,1264711,665636,50,0.029,0.0981,0.4045,0.7446
NW_006804215.1,1291706,2365092,1820769,50,0.0867,0.0955,0.3866,0.6167
NW_006804216.1,2791,820098,342610,50,0.0417,0.0968,0.4746,0.7558
NW_006804216.1,829011,1842140,1324835,50,0.0307,0.0567,0.3799,0.7997
NW_006804216.1,1842800,2701240,2250376,49,0.0446,0.1104,0.3661,0.6644
NW_006804217.1,31451,997330,518954,50,0.0474,0.1597,0.4549,0.6484
NW_006804217.1,998324,1831670,1439904,50,0.0712,0.0823,0.4466,0.7058
NW_006804217.1,1846677,2719334,2255867,50,0.0534,0.0958,0.385,0.6828
NW_006804218.1,4135,909482,560680,50,0.0673,0.0765,0.3782,0.6794
NW_006804218.1,937240,2097496,1589848,50,0.0759,0.0605,0.2783,0.5976
NW_006804218.1,2104487,2976197,2567804,43,0.0638,0.1296,0.3367,0.5649
NW_006804219.1,52687,968116,537531,50,0.0745,0.0747,0.4068,0.6864
NW_006804219.1,995276,2180504,1631104,50,0.0565,0.077,0.3753,0.7003
NW_006804220.1,10496,1116276,630126,50,0.0993,0.0741,0.4711,0.6801
NW_006804220.1,1157060,2169343,1685453,50,0.0344,0.1517,0.3475,0.602
NW_006804221.1,7279,1075861,531390,50,0.0605,0.0829,0.3695,0.6774
NW_006804221.1,1077688,1891620,1461572,50,0.0593,0.0822,0.261,0.5765
NW_006804221.1,1898915,2718499,2287831,50,0.0739,0.0725,0.3612,0.6587
NW_006804222.1,9675,889010,478373,50,0.0675,0.101,0.4942,0.7127
NW_006804222.1,892766,1863543,1465590,50,0.0606,0.1091,0.4154,0.6686
NW_006804223.1,38028,820678,476224,50,0.0631,0.0925,0.4679,0.7183
NW_006804223.1,830587,1778755,1280334,50,0.1002,0.0849,0.448,0.6505
NW_006804223.1,1785904,2830840,2281032,50,0.0628,0.0599,0.3953,0.727
NW_006804224.1,4709,765165,333559,50,0.066,0.0585,0.2901,0.6404
NW_006804224.1,782296,1774363,1316513,50,0.0694,0.1371,0.2882,0.4832
NW_006804224.1,1797232,2624599,2217639,47,0.0461,0.1095,0.459,0.7218
NW_006804225.1,9453,892461,398119,50,0.0645,0.1193,0.4796,0.6864
NW_006804225.1,903210,2097056,1471873,50,0.0605,0.0954,0.3962,0.6764
NW_006804226.1,21922,832152,432814,50,0.084,0.077,0.522,0.728
NW_006804226.1,844889,1876585,1299192,50,0.0671,0.106,0.4658,0.6917
NW_006804226.1,1896391,2901027,2424304,47,0.0681,0.0737,0.3416,0.6541
NW_006804227.1,46509,936731,453240,50,0.0566,0.1295,0.4017,0.6366
NW_006804227.1,943464,1889121,1463530,50,0.1243,0.1169,0.3584,0.4908
NW_006804227.1,1889439,2612393,2296031,45,0.1003,0.0881,0.3302,0.549
NW_006804228.1,2949,772120,377408,50,0.0589,0.11,0.4388,0.6854
NW_006804228.1,774969,1909080,1381546,50,0.0595,0.071,0.3971,0.7175
NW_006804228.1,1917395,2714747,2315127,41,0.0671,0.0959,0.5719,0.7532
NW_006804229.1,5037,1249470,723719,50,0.0456,0.1328,0.4558,0.6886
NW_006804229.1,1258585,2354633,1777679,50,0.0704,0.1035,0.481,0.6974
NW_006804230.1,13493,1277581,597647,50,0.0325,0.0833,0.3556,0.7326
NW_006804230.1,1292480,2774416,2064323,50,0.0827,0.0945,0.5238,0.7096
NW_006804231.1,37876,1127844,496731,50,0.0925,0.1158,0.4257,0.6077
NW_006804231.1,1206310,2134406,1676957,50,0.0667,0.112,0.3854,0.6304
NW_006804232.1,27361,1127707,568419,50,0.0597,0.0878,0.2843,0.5921
NW_006804232.1,1157082,2394947,1853619,50,0.0408,0.1055,0.4413,0.7286
NW_006804233.1,4299,1095984,541925,50,0.103,0.1128,0.4424,0.6058
NW_006804233.1,1155374,2140883,1629296,50,0.0335,0.0685,0.4751,0.8132
NW_006804234.1,188,1152879,529737,50,0.1044,0.0478,0.4503,0.6941
NW_006804234.1,1153547,2358474,1782149,50,0.0872,0.0691,0.3936,0.6604
NW_006804235.1,38703,1382955,686389,50,0.0856,0.0793,0.4167,0.6644
NW_006804235.1,1396033,2281580,1902591,50,0.0602,0.0482,0.4803,0.7913
NW_006804236.1,3492,1311698,565135,50,0.079,0.0569,0.4384,0.7227
NW_006804236.1,1315827,2314990,1793616,50,0.0575,0.0611,0.4411,0.761
NW_006804237.1,17316,1037370,545604,50,0.0533,0.1044,0.3232,0.6178
NW_006804237.1,1037993,1855388,1411099,50,0.0615,0.1643,0.2585,0.4082
NW_006804237.1,1885220,2684674,2311625,48,0.0566,0.0873,0.315,0.6332
NW_006804238.1,24604,1456438,693592,50,0.0426,0.1006,0.4764,0.7497
NW_006804238.1,1481552,2631065,2074943,50,0.0668,0.0876,0.3838,0.6667
NW_006804239.1,19102,1059368,565804,50,0.0338,0.072,0.4096,0.7799
NW_006804239.1,1077511,2624903,1931772,50,0.0417,0.1015,0.3012,0.6299
NW_006804240.1,5564,1011968,545895,50,0.0764,0.1383,0.4,0.5855
NW_006804240.1,1021701,1881310,1392479,50,0.0795,0.0845,0.3822,0.644
NW_006804240.1,1884356,2506662,2164473,45,0.0831,0.0931,0.4204,0.652
NW_006804241.1,53229,912615,470838,50,0.0878,0.0811,0.3502,0.6057
NW_006804241.1,916198,1851865,1406919,50,0.1,0.0754,0.3732,0.6096
NW_006804242.1,17203,973569,567057,50,0.0541,0.0847,0.4879,0.7552
NW_006804242.1,1014964,2195524,1579899,50,0.1034,0.0865,0.3774,0.5903
NW_006804243.1,40790,906279,522645,50,0.041,0.0718,0.2844,0.6764
NW_006804243.1,915838,2005295,1477245,50,0.0502,0.0784,0.415,0.7363
NW_006804244.1,2531,1002608,475213,50,0.0465,0.1158,0.406,0.6804
NW_006804244.1,1018186,2077420,1493683,50,0.0806,0.1127,0.4805,0.668
NW_006804245.1,34026,1408635,641724,50,0.043,0.0684,0.4556,0.7862
NW_006804245.1,1421439,2714883,2050255,50,0.0612,0.0776,0.4923,0.7536
NW_006804246.1,53888,1032662,560780,50,0.051,0.079,0.3856,0.7158
NW_006804246.1,1043974,2418498,1722017,50,0.0865,0.1231,0.4543,0.6286
NW_006804247.1,29369,1227635,640299,50,0.0381,0.0554,0.6287,0.8636
NW_006804247.1,1241603,1931765,1577104,50,0.0608,0.0515,0.6918,0.8458
NW_006804248.1,2008,739210,357594,50,0.0358,0.111,0.5179,0.7659
NW_006804248.1,750066,1733615,1287214,50,0.0506,0.0972,0.3242,0.6381
NW_006804248.1,1749317,2438859,2123948,45,0.0704,0.0807,0.5377,0.7527
NW_006804249.1,18471,911747,493134,50,0.0773,0.0545,0.4813,0.7504
NW_006804249.1,914732,1777512,1377997,50,0.0505,0.0868,0.393,0.709
NW_006804249.1,1781264,2533499,2102392,42,0.0577,0.0548,0.3371,0.7094
NW_006804250.1,13484,942415,412948,50,0.0602,0.0811,0.4911,0.7503
NW_006804250.1,950085,1858719,1436604,50,0.061,0.0888,0.4338,0.7088
NW_006804251.1,27252,960511,480180,50,0.0631,0.09,0.354,0.6477
NW_006804251.1,989371,2049263,1463184,50,0.0734,0.0927,0.3809,0.6429
NW_006804252.1,28619,954016,508540,50,0.0625,0.1252,0.5727,0.7272
NW_006804252.1,960514,1797818,1280661,50,0.0771,0.0715,0.4304,0.7007
NW_006804252.1,1827576,2471268,2140113,43,0.0227,0.0485,0.4261,0.8521
NW_006804253.1,36738,1011089,582165,50,0.1225,0.0594,0.4729,0.6606
NW_006804253.1,1071424,2045872,1616780,50,0.102,0.0958,0.3254,0.5283
NW_006804254.1,73503,1355779,714576,50,0.0487,0.1216,0.396,0.6601
NW_006804254.1,1390733,2731834,2040606,41,0.0909,0.1035,0.5409,0.6943
NW_006804255.1,15856,1143059,564323,50,0.0512,0.0761,0.4872,0.7723
NW_006804255.1,1181294,2299859,1612012,50,0.0519,0.1174,0.303,0.5765
NW_006804256.1,5892,1018556,526364,50,0.0826,0.0794,0.2574,0.5162
NW_006804256.1,1025434,1925659,1493270,50,0.0895,0.0978,0.4287,0.6394
NW_006804257.1,8301,876803,436358,50,0.11,0.0924,0.3598,0.553
NW_006804257.1,933796,1743533,1352590,50,0.1443,0.0847,0.4737,0.596
NW_006804258.1,8119,952648,520416,50,0.0211,0.088,0.4881,0.8141
NW_006804258.1,986104,2089627,1600089,50,0.059,0.0656,0.4787,0.7683
NW_006804259.1,26785,1328585,659001,50,0.0848,0.0735,0.5449,0.7407
NW_006804259.1,1362607,2285266,1773428,50,0.0714,0.0978,0.4968,0.7113
NW_006804260.1,41966,992383,454931,50,0.1202,0.1129,0.3125,0.451
NW_006804260.1,994063,1906990,1516344,50,0.0906,0.0719,0.3421,0.6073
NW_006804261.1,13421,687625,359839,50,0.0254,0.0793,0.4271,0.7949
NW_006804261.1,692165,1776636,1192404,50,0.0499,0.1177,0.3529,0.6297
NW_006804262.1,12723,910734,482314,50,0.0572,0.0836,0.5031,0.7576
NW_006804262.1,946309,1923317,1479257,50,0.0491,0.0762,0.5528,0.7999
NW_006804263.1,12338,1359184,712403,50,0.0825,0.1108,0.3758,0.5932
NW_006804263.1,1389409,2250138,1782392,50,0.0329,0.074,0.451,0.7969
NW_006804265.1,6735,1163399,650384,50,0.0885,0.0702,0.4262,0.6781
NW_006804265.1,1179206,2080215,1618599,50,0.1008,0.0633,0.3059,0.5632
NW_006804265.1,2115850,2759027,2473700,40,0.065,0.0821,0.3421,0.647
NW_006804267.1,6185,1139492,561690,50,0.0367,0.0945,0.459,0.7616
NW_006804267.1,1146094,2339451,1832221,50,0.0415,0.0956,0.4959,0.7672
NW_006804268.1,17429,1817038,906173,50,0.0318,0.0602,0.4622,0.8247
NW_006804268.1,1828664,2860595,2293367,40,0.0439,0.0945,0.5989,0.8009
NW_006804269.1,20375,1100438,553839,50,0.0795,0.0997,0.2491,0.4717
NW_006804269.1,1111896,2011048,1609662,50,0.1093,0.1415,0.3063,0.4205
NW_006804270.1,9506,1174910,487986,50,0.0474,0.1008,0.4081,0.7031
NW_006804270.1,1178922,2111052,1618231,50,0.0594,0.1068,0.3467,0.6215
NW_006804271.1,7359,1135005,639345,50,0.0225,0.0951,0.4233,0.7736
NW_006804271.1,1156583,2446178,1763835,41,0.0167,0.0986,0.4766,0.8034
NW_006804272.1,16064,930072,475061,50,0.0666,0.0999,0.3886,0.6516
NW_006804272.1,937904,1937943,1469924,50,0.1023,0.0999,0.4881,0.6525
NW_006804273.1,35490,899987,542413,50,0.1,0.0544,0.2865,0.559
NW_006804273.1,902994,1821858,1360387,50,0.1195,0.1576,0.4335,0.5175
NW_006804274.1,8440,1373685,717567,50,0.0734,0.0886,0.5036,0.7229
NW_006804274.1,1380096,2346899,1882966,50,0.0563,0.0729,0.4976,0.7712
NW_006804275.1,122768,1488564,897997,50,0.0922,0.0653,0.4354,0.6837
NW_006804275.1,1494825,2614319,2113846,50,0.058,0.0837,0.4315,0.7211
NW_006804276.1,38581,894260,428794,50,0.0697,0.066,0.4835,0.75
NW_006804276.1,955942,2075356,1451791,50,0.048,0.0836,0.4868,0.7676
NW_006804277.1,33939,1217314,711738,50,0.0595,0.078,0.3313,0.6579
NW_006804277.1,1248400,2343253,1797567,50,0.0827,0.0998,0.381,0.6135
NW_006804278.1,17937,722005,379572,50,0.0643,0.1206,0.401,0.6343
NW_006804278.1,765445,1397511,1102102,50,0.0831,0.0897,0.3467,0.5986
NW_006804278.1,1429838,2464706,1881396,50,0.0458,0.1198,0.2226,0.4742
NW_006804279.1,1095,839547,459849,50,0.0462,0.0712,0.4564,0.7759
NW_006804279.1,848519,1690252,1296027,50,0.1009,0.092,0.4291,0.627
NW_006804280.1,9920,1195303,659917,50,0.0953,0.0607,0.4596,0.6984
NW_006804280.1,1236677,2248955,1849166,50,0.0584,0.0601,0.3135,0.6789
NW_006804281.1,20741,1152235,613489,50,0.06,0.0879,0.4957,0.7436
NW_006804281.1,1161474,2297051,1725825,50,0.0814,0.0766,0.4568,0.7005
NW_006804282.1,20009,967489,460091,50,0.0245,0.134,0.4175,0.705
NW_006804282.1,1002540,1983074,1448335,50,0.0538,0.0763,0.4676,0.7584
NW_006804283.1,15110,1255440,569558,50,0.1053,0.0578,0.395,0.6426
NW_006804283.1,1261821,2170949,1682186,50,0.0651,0.0706,0.3463,0.6702
NW_006804284.1,95515,1122198,607899,50,0.0589,0.1381,0.5219,0.6946
NW_006804284.1,1211893,1917503,1539574,50,0.0746,0.0699,0.3857,0.6795
NW_006804285.1,30992,954901,551039,50,0.0271,0.1058,0.4753,0.7716
NW_006804285.1,968188,2142652,1577659,50,0.0404,0.1029,0.4409,0.733
NW_006804286.1,17665,1265765,711025,50,0.0655,0.0893,0.4626,0.7155
NW_006804286.1,1272938,2766736,2026833,48,0.0242,0.079,0.3673,0.7685
NW_006804287.1,28209,1661075,839102,50,0.036,0.1314,0.4294,0.693
NW_006804287.1,1664117,2443068,2096834,50,0.0871,0.0813,0.466,0.6891
NW_006804288.1,135132,1234707,710539,50,0.0334,0.0874,0.4103,0.7557
NW_006804288.1,1247228,2213052,1798129,50,0.0851,0.0598,0.5384,0.7542
NW_006804290.1,23138,1065068,630958,50,0.0907,0.1033,0.4484,0.6432
NW_006804290.1,1079847,1990295,1508268,50,0.0689,0.1151,0.3287,0.5696
NW_006804292.1,79012,1330198,552212,50,0.0489,0.1171,0.3734,0.6496
NW_006804293.1,7177,1140892,530651,50,0.0727,0.1156,0.4599,0.6656
NW_006804293.1,1145015,2456501,1689872,50,0.0896,0.0617,0.3985,0.6701
NW_006804294.1,8679,999009,547768,50,0.0479,0.0866,0.3423,0.6792
NW_006804294.1,1001584,2236850,1599115,50,0.0539,0.0685,0.4426,0.7578
NW_006804295.1,4383,999831,473158,50,0.0345,0.0766,0.5244,0.8164
NW_006804295.1,1012583,1854486,1354675,50,0.0438,0.0913,0.3707,0.7017
NW_006804296.1,43351,721604,355315,50,0.1292,0.1082,0.3703,0.5065
NW_006804296.1,740486,1688490,1249276,50,0.1112,0.0771,0.3233,0.537
NW_006804297.1,5510,863444,389695,50,0.0557,0.0698,0.4388,0.7505
NW_006804297.1,906702,1928307,1358241,50,0.083,0.128,0.461,0.6327
NW_006804298.1,253,845300,434110,50,0.0244,0.0985,0.3925,0.7478
NW_006804298.1,870951,1751113,1300264,50,0.0728,0.057,0.3276,0.6609
NW_006804299.1,4941,1017026,576720,50,0.0596,0.0705,0.2223,0.5467
NW_006804299.1,1034488,2061645,1629129,50,0.0641,0.0779,0.3352,0.6507
NW_006804300.1,39802,1395803,716736,50,0.0846,0.0546,0.3672,0.6694
NW_006804300.1,1416767,2225416,1802923,50,0.0908,0.103,0.3796,0.5919
NW_006804301.1,38365,1056380,590617,50,0.0564,0.0782,0.5217,0.7736
NW_006804301.1,1076573,2230732,1675682,50,0.0488,0.0729,0.4069,0.7435
NW_006804302.1,1549,793756,417293,50,0.0563,0.0988,0.4953,0.7357
NW_006804302.1,799076,1595323,1219486,50,0.0649,0.1221,0.4565,0.6687
NW_006804303.1,21372,1480483,708264,50,0.0735,0.1221,0.4359,0.64
NW_006804304.1,10916,867064,463596,50,0.0662,0.1098,0.3026,0.5562
NW_006804304.1,879027,1566366,1206706,50,0.0503,0.1179,0.324,0.6016
NW_006804305.1,7940,902884,461904,50,0.0476,0.1018,0.4164,0.7061
NW_006804305.1,932358,1639114,1269039,50,0.0477,0.0705,0.4768,0.7825
NW_006804306.1,18294,1699884,844446,50,0.0544,0.0684,0.3496,0.702
NW_006804307.1,38857,1348356,698511,50,0.0553,0.1228,0.3662,0.6213
NW_006804308.1,9154,974418,478296,50,0.0504,0.1025,0.4806,0.7345
NW_006804308.1,997215,1948197,1447825,50,0.0651,0.0779,0.3959,0.6939
NW_006804309.1,41142,729740,381885,50,0.0291,0.1107,0.2963,0.6395
NW_006804309.1,740937,1613610,1155845,50,0.0747,0.1097,0.4192,0.6434
NW_006804310.1,75422,1297863,688432,50,0.0475,0.1138,0.4076,0.6825
NW_006804310.1,1309144,2366505,1770079,49,0.0887,0.0511,0.4078,0.694
NW_006804311.1,6801,948001,514125,50,0.0416,0.0665,0.4497,0.7895
NW_006804311.1,950084,2055709,1526029,50,0.0644,0.0508,0.2979,0.6676
NW_006804312.1,12735,1056374,573828,50,0.0367,0.0804,0.4624,0.7841
NW_006804312.1,1066557,1988950,1570374,50,0.0792,0.0793,0.3987,0.6646
NW_006804313.1,5606,1042725,537418,50,0.0509,0.0914,0.4111,0.7121
NW_006804314.1,22719,1277165,751741,50,0.0568,0.092,0.4438,0.7181
NW_006804314.1,1293520,2192856,1728467,50,0.0508,0.0913,0.3354,0.6584
NW_006804315.1,27969,1178438,551706,50,0.0713,0.108,0.3971,0.6362
NW_006804315.1,1199786,2132887,1590245,50,0.0366,0.0905,0.4223,0.75
NW_006804316.1,43450,1228359,632395,50,0.0662,0.0847,0.4632,0.7207
NW_006804316.1,1238103,2258159,1814551,50,0.0833,0.0811,0.4417,0.6821
NW_006804317.1,863,803009,365082,50,0.0404,0.0901,0.4027,0.7315
NW_006804317.1,810076,2250907,1561024,50,0.0452,0.0856,0.502,0.7764
NW_006804318.1,1122,955328,465725,50,0.0988,0.1294,0.3245,0.4814
NW_006804318.1,963348,1956194,1508210,50,0.0999,0.1441,0.3269,0.4603
NW_006804319.1,8533,1164232,637656,50,0.0593,0.0712,0.4593,0.7511
NW_006804319.1,1165225,2106238,1658761,50,0.0364,0.1132,0.4226,0.7155
NW_006804320.1,6417,1265058,713538,50,0.049,0.1001,0.4754,0.7379
NW_006804320.1,1281551,2172237,1715715,50,0.0327,0.0847,0.4609,0.7852
NW_006804321.1,13451,791753,328539,50,0.0244,0.0863,0.5587,0.8323
NW_006804321.1,796082,2076270,1419648,50,0.0342,0.0682,0.4017,0.7815
NW_006804322.1,16738,949316,526212,50,0.0947,0.1292,0.2116,0.3105
NW_006804322.1,984086,1971878,1469692,50,0.1199,0.0748,0.2356,0.4014
NW_006804323.1,42318,1180341,555825,50,0.0342,0.1092,0.4803,0.7553
NW_006804324.1,32619,665957,364633,50,0.0357,0.0867,0.4453,0.769
NW_006804324.1,667419,1457657,1024719,50,0.0479,0.0982,0.3683,0.679
NW_006804324.1,1466616,2156213,1765708,42,0.0689,0.0477,0.47,0.7708
NW_006804325.1,27286,1106900,514853,50,0.059,0.1038,0.4869,0.7202
NW_006804325.1,1133264,2174665,1617062,50,0.0683,0.0586,0.4656,0.7545
NW_006804326.1,10171,1097346,543485,50,0.0379,0.1343,0.4152,0.676
NW_006804326.1,1103466,2278496,1659680,49,0.0442,0.0815,0.4591,0.7659
NW_006804327.1,11565,843007,442160,50,0.0331,0.1021,0.368,0.706
NW_006804327.1,862606,1828930,1357908,50,0.0519,0.0919,0.3441,0.6618
NW_006804328.1,11668,1787804,914597,50,0.0181,0.0893,0.4937,0.8201
NW_006804329.1,20072,1141556,620138,50,0.0563,0.0728,0.3373,0.6802
NW_006804329.1,1166040,2212275,1770854,48,0.0684,0.0995,0.366,0.6307
NW_006804330.1,13024,937321,419739,50,0.0331,0.0612,0.5486,0.8466
NW_006804330.1,1001456,2145362,1586712,50,0.0404,0.0722,0.4116,0.7656
NW_006804331.1,31081,886386,425254,50,0.0371,0.0937,0.5054,0.7816
NW_006804331.1,909023,1963313,1457081,50,0.0647,0.0881,0.3595,0.652
NW_006804332.1,2350,767548,340359,50,0.0814,0.0857,0.3649,0.6244
NW_006804332.1,782802,1480659,1105533,50,0.0324,0.0774,0.3613,0.7471
NW_006804333.1,42118,1359240,741587,50,0.0754,0.083,0.3807,0.6537
NW_006804333.1,1377892,2389958,1834552,40,0.0521,0.064,0.5652,0.814
NW_006804334.1,17542,1300632,692150,50,0.0563,0.0672,0.3242,0.6797
NW_006804335.1,17285,720149,328940,50,0.1133,0.1106,0.3908,0.5499
NW_006804335.1,721661,1457736,1100915,50,0.0704,0.0945,0.3106,0.5827
NW_006804335.1,1462959,2032743,1752458,40,0.1065,0.1056,0.5155,0.6547
NW_006804336.1,5197,943523,497199,50,0.0812,0.0899,0.4412,0.6735
NW_006804336.1,959120,1715827,1357011,50,0.0444,0.0659,0.5408,0.8177
NW_006804337.1,12813,1137694,536045,50,0.0506,0.0899,0.4189,0.7196
NW_006804338.1,19480,1141293,642119,50,0.0903,0.0999,0.3186,0.5382
NW_006804338.1,1149570,2116281,1594384,50,0.0426,0.0956,0.519,0.7744
NW_006804339.1,2572,945556,493592,50,0.0432,0.0598,0.5243,0.8229
NW_006804339.1,952167,1937403,1431271,50,0.0647,0.0881,0.4813,0.728
NW_006804340.1,52163,1080321,602893,50,0.0196,0.141,0.4933,0.7448
NW_006804340.1,1100359,2070928,1527088,50,0.0314,0.0868,0.497,0.799
NW_006804341.1,6663,912341,474711,50,0.0926,0.0895,0.439,0.6519
NW_006804341.1,922425,1911022,1516056,50,0.0773,0.0926,0.4935,0.7062
NW_006804342.1,22579,805582,399781,50,0.0737,0.1288,0.4065,0.609
NW_006804342.1,842000,1812872,1338339,50,0.0601,0.0843,0.4249,0.7122
NW_006804343.1,11635,1189175,584767,50,0.0431,0.0953,0.5295,0.778
NW_006804343.1,1204037,2433982,1808976,50,0.076,0.0666,0.3749,0.6741
NW_006804344.1,8706,1051909,548342,50,0.0334,0.1049,0.4899,0.767
NW_006804344.1,1109773,1920318,1509380,50,0.0943,0.0857,0.4569,0.6653
NW_006804345.1,23734,794735,409671,50,0.0838,0.1125,0.4179,0.6218
NW_006804345.1,812127,1797828,1289604,50,0.0769,0.0991,0.4018,0.6421
NW_006804346.1,11962,1129692,646210,50,0.0476,0.0969,0.4157,0.7133
NW_006804346.1,1182886,2001016,1627343,41,0.0452,0.049,0.4769,0.8188
NW_006804347.1,9042,1194771,563481,50,0.0343,0.1083,0.4436,0.7386
NW_006804348.1,7285,879321,397460,50,0.0319,0.0758,0.3993,0.7726
NW_006804349.1,17147,833699,462933,50,0.0668,0.0861,0.3585,0.6498
NW_006804349.1,847453,1783378,1340411,50,0.0802,0.0886,0.3237,0.5844
NW_006804351.1,13688,881107,471178,50,0.044,0.0921,0.4698,0.7558
NW_006804351.1,886270,1661452,1306972,50,0.0939,0.1393,0.3804,0.5353
NW_006804352.1,11350,769645,405707,50,0.0745,0.1015,0.5098,0.7077
NW_006804352.1,777460,1639108,1182704,50,0.0591,0.0699,0.3106,0.6555
NW_006804353.1,531,910322,541115,50,0.0249,0.0524,0.4304,0.8415
NW_006804353.1,933378,1975614,1409236,50,0.0331,0.0652,0.4148,0.7953
NW_006804354.1,6469,887456,437088,50,0.0722,0.1221,0.4883,0.6746
NW_006804354.1,895939,1810810,1383989,50,0.0491,0.0606,0.4258,0.772
NW_006804355.1,70143,1100061,675825,50,0.0404,0.0935,0.4962,0.7721
NW_006804356.1,376,890387,464597,50,0.097,0.0887,0.3423,0.5672
NW_006804356.1,925713,1759195,1345941,50,0.1067,0.1193,0.353,0.5132
NW_006804357.1,48608,1674838,827603,50,0.0491,0.091,0.4873,0.7556
NW_006804358.1,31636,1060713,489067,50,0.0813,0.0584,0.4048,0.6962
NW_006804358.1,1068925,2019813,1546217,42,0.0352,0.1195,0.5438,0.7664
NW_006804359.1,76,948672,505206,50,0.0728,0.1101,0.4731,0.6803
NW_006804360.1,5227,787190,399805,50,0.0778,0.1353,0.4354,0.6144
NW_006804360.1,837257,1370987,1062384,50,0.023,0.0845,0.4946,0.8176
NW_006804362.1,21367,1106934,547959,50,0.0515,0.0889,0.4598,0.7412
NW_006804362.1,1136232,1970302,1617446,40,0.0751,0.106,0.2863,0.5229
NW_006804363.1,61439,933390,478027,50,0.028,0.1334,0.4378,0.7109
NW_006804363.1,934525,1884461,1449634,50,0.0374,0.081,0.3952,0.7491
NW_006804364.1,47245,1174056,648192,50,0.0449,0.1193,0.4628,0.7125
NW_006804364.1,1189442,2023906,1696135,48,0.0382,0.1041,0.3994,0.7118
NW_006804365.1,50629,1148311,508703,50,0.0533,0.051,0.3665,0.7469
NW_006804365.1,1154864,2051440,1597669,44,0.0382,0.0737,0.4621,0.7908
