param,mean,median,0.950_CI_LB,0.950_CI_UB
alpha_loc_386_pop_0,-0.000167,-0.000118,-0.058361,0.058821
alpha_loc_387_pop_0,0.000133,0.000430,-0.059231,0.058341
alpha_loc_388_pop_0,-0.005699,-0.004681,-0.067755,0.051049
alpha_loc_389_pop_0,-0.000315,-0.000070,-0.060869,0.058925
alpha_loc_390_pop_0,-0.001243,-0.000747,-0.062840,0.058765
alpha_loc_391_pop_0,0.000772,0.000440,-0.057419,0.059953
alpha_loc_392_pop_0,0.000845,0.000538,-0.056890,0.059782
alpha_loc_393_pop_0,-0.000072,-0.000030,-0.059891,0.058786
alpha_loc_394_pop_0,-0.000203,-0.000028,-0.058999,0.059107
alpha_loc_395_pop_0,-0.000437,-0.000290,-0.059155,0.059008
alpha_loc_396_pop_0,0.000053,0.000153,-0.059135,0.059585
alpha_loc_397_pop_0,-0.000275,-0.000077,-0.058425,0.057600
alpha_loc_398_pop_0,-0.000007,-0.000105,-0.058762,0.059509
alpha_loc_399_pop_0,0.000604,0.000491,-0.058465,0.061099
alpha_loc_400_pop_0,-0.000199,-0.000111,-0.058056,0.058473
alpha_loc_401_pop_0,-0.000230,0.000071,-0.059629,0.058507
alpha_loc_402_pop_0,0.000259,0.000198,-0.060489,0.059084
alpha_loc_403_pop_0,0.000360,0.000747,-0.058760,0.059300
alpha_loc_404_pop_0,0.000951,0.000553,-0.056876,0.060554
alpha_loc_405_pop_0,-0.000393,0.000199,-0.058939,0.056592
alpha_loc_406_pop_0,0.000076,0.000405,-0.058616,0.061011
alpha_loc_407_pop_0,-0.000661,-0.000018,-0.060248,0.056943
alpha_loc_408_pop_0,0.002291,0.001999,-0.055080,0.062166
alpha_loc_409_pop_0,-0.000460,-0.000322,-0.060176,0.059426
alpha_loc_410_pop_0,-0.000926,-0.000694,-0.060095,0.056521
alpha_loc_411_pop_0,0.000518,0.000412,-0.058237,0.059089
alpha_loc_412_pop_0,0.000227,0.000364,-0.060171,0.059371
alpha_loc_413_pop_0,-0.000818,-0.000730,-0.060755,0.057202
alpha_loc_414_pop_0,0.000537,0.000286,-0.058425,0.060381
alpha_loc_415_pop_0,0.000358,0.000177,-0.058542,0.061435
alpha_loc_416_pop_0,0.000575,0.000281,-0.058804,0.060826
alpha_loc_417_pop_0,-0.000380,-0.000192,-0.059395,0.058551
alpha_loc_418_pop_0,0.000839,0.000855,-0.058729,0.061679
alpha_loc_419_pop_0,0.000042,-0.000028,-0.058409,0.060111
alpha_loc_420_pop_0,-0.000131,-0.000013,-0.059364,0.058593
alpha_loc_421_pop_0,0.000290,0.000206,-0.058876,0.060533
alpha_loc_422_pop_0,0.000336,-0.000093,-0.058239,0.061468
alpha_loc_423_pop_0,0.000163,0.000295,-0.060601,0.059752
alpha_loc_424_pop_0,-0.000161,0.000019,-0.060891,0.060782
alpha_loc_425_pop_0,-0.000634,-0.000783,-0.059675,0.058290
alpha_loc_426_pop_0,-0.001831,-0.001605,-0.062652,0.056481
alpha_loc_427_pop_0,-0.001173,-0.000880,-0.061302,0.056681
alpha_loc_428_pop_0,0.000419,0.000426,-0.061296,0.061596
alpha_loc_429_pop_0,0.000058,0.000501,-0.059144,0.058427
alpha_loc_430_pop_0,-0.000352,-0.000165,-0.059493,0.058446
alpha_loc_431_pop_0,-0.000138,-0.000558,-0.058162,0.058546
alpha_loc_432_pop_0,0.000339,0.000297,-0.059077,0.058930
alpha_loc_433_pop_0,-0.000186,-0.000102,-0.061437,0.061047
alpha_loc_434_pop_0,-0.000825,-0.000583,-0.060190,0.057245
alpha_loc_435_pop_0,0.000565,0.000688,-0.058093,0.059562
alpha_loc_436_pop_0,0.000185,-0.000077,-0.057743,0.059605
alpha_loc_437_pop_0,0.000316,0.000043,-0.058695,0.060803
alpha_loc_438_pop_0,-0.000644,-0.000725,-0.060742,0.058223
alpha_loc_439_pop_0,0.000805,0.000485,-0.058655,0.060557
alpha_loc_440_pop_0,0.001164,0.000300,-0.056815,0.062764
alpha_loc_441_pop_0,-0.001076,-0.000911,-0.060815,0.059075
alpha_loc_442_pop_0,-0.000322,-0.000208,-0.060164,0.058864
alpha_loc_443_pop_0,-0.000648,-0.000175,-0.061025,0.056597
alpha_loc_444_pop_0,-0.000775,-0.000620,-0.062116,0.059696
alpha_loc_445_pop_0,0.000668,0.000386,-0.057365,0.058352
alpha_loc_446_pop_0,-0.000032,-0.000171,-0.058662,0.058233
alpha_loc_447_pop_0,0.000194,-0.000023,-0.058394,0.060481
alpha_loc_448_pop_0,-0.000100,-0.000031,-0.060283,0.059658
alpha_loc_449_pop_0,0.000545,0.000521,-0.056848,0.059388
alpha_loc_450_pop_0,0.000384,0.000261,-0.060081,0.061457
alpha_loc_451_pop_0,-0.000778,-0.000740,-0.061334,0.060303
alpha_loc_452_pop_0,-0.000477,-0.000459,-0.060584,0.059110
alpha_loc_453_pop_0,-0.000015,0.000266,-0.061534,0.059743
alpha_loc_454_pop_0,-0.000062,-0.000160,-0.059993,0.060963
alpha_loc_455_pop_0,-0.000611,0.000000,-0.060148,0.057530
alpha_loc_456_pop_0,0.000343,0.000187,-0.057097,0.060538
alpha_loc_457_pop_0,-0.000499,-0.000251,-0.060787,0.057342
alpha_loc_458_pop_0,0.000396,0.000515,-0.058893,0.060400
alpha_loc_459_pop_0,-0.000666,-0.000598,-0.059705,0.057793
alpha_loc_460_pop_0,-0.000246,0.000034,-0.058259,0.058055
alpha_loc_461_pop_0,0.000159,0.000445,-0.059289,0.060165
alpha_loc_462_pop_0,0.000291,0.000488,-0.059851,0.059005
alpha_loc_463_pop_0,-0.000164,-0.000554,-0.060103,0.060340
alpha_loc_464_pop_0,-0.000206,-0.000296,-0.060527,0.060444
alpha_loc_465_pop_0,0.000769,0.000548,-0.058808,0.061474
alpha_loc_466_pop_0,0.000437,-0.000216,-0.058139,0.060956
alpha_loc_467_pop_0,-0.000036,0.000259,-0.059380,0.060510
alpha_loc_468_pop_0,0.000673,0.000980,-0.060157,0.060530
alpha_loc_469_pop_0,-0.000196,-0.000447,-0.060061,0.059171
alpha_loc_470_pop_0,0.000106,0.000492,-0.058844,0.059403
alpha_loc_471_pop_0,0.000267,0.000452,-0.059502,0.059164
alpha_loc_472_pop_0,-0.000133,-0.000108,-0.060213,0.058923
alpha_loc_473_pop_0,-0.000032,0.000328,-0.060190,0.060213
alpha_loc_474_pop_0,-0.000066,0.000297,-0.058562,0.058357
alpha_loc_475_pop_0,-0.000055,0.000068,-0.060040,0.060094
alpha_loc_476_pop_0,0.000756,0.001124,-0.057930,0.061091
alpha_loc_477_pop_0,-0.000373,-0.000753,-0.059022,0.057461
alpha_loc_478_pop_0,0.000097,-0.000038,-0.058269,0.060419
alpha_loc_479_pop_0,0.000355,0.000206,-0.056964,0.060753
alpha_loc_480_pop_0,0.000510,0.000093,-0.058403,0.059895
alpha_loc_481_pop_0,-0.000632,-0.000269,-0.061700,0.058352
alpha_loc_482_pop_0,-0.000410,-0.000607,-0.060088,0.059062
alpha_loc_483_pop_0,0.000028,0.000040,-0.058295,0.058227
alpha_loc_484_pop_0,0.000240,0.000665,-0.059157,0.057892
alpha_loc_485_pop_0,0.000238,0.000183,-0.060876,0.060159
alpha_loc_486_pop_0,-0.000153,-0.000319,-0.061473,0.059591
alpha_loc_487_pop_0,-0.000188,-0.000186,-0.058573,0.057851
alpha_loc_488_pop_0,-0.000731,-0.000468,-0.060139,0.058101
alpha_loc_489_pop_0,-0.000131,-0.000329,-0.059296,0.057805
alpha_loc_490_pop_0,-0.000461,-0.000226,-0.059616,0.057421
alpha_loc_491_pop_0,-0.001207,-0.001223,-0.061026,0.058303
alpha_loc_492_pop_0,0.000196,0.000242,-0.060064,0.060726
alpha_loc_493_pop_0,-0.000358,-0.000181,-0.058873,0.056810
alpha_loc_494_pop_0,0.000145,-0.000192,-0.057660,0.058753
alpha_loc_495_pop_0,0.000064,-0.000089,-0.059057,0.058485
alpha_loc_496_pop_0,-0.000343,-0.000155,-0.060511,0.059728
alpha_loc_497_pop_0,-0.000273,-0.000646,-0.059004,0.058391
alpha_loc_498_pop_0,0.000352,0.000311,-0.058508,0.059358
alpha_loc_499_pop_0,0.000857,0.000710,-0.058662,0.058992
alpha_loc_500_pop_0,-0.000769,-0.000532,-0.059664,0.056858
alpha_loc_501_pop_0,-0.002370,-0.001612,-0.062351,0.055488
alpha_loc_502_pop_0,-0.000359,-0.000392,-0.059991,0.058651
alpha_loc_503_pop_0,-0.000309,-0.000326,-0.059752,0.060747
alpha_loc_504_pop_0,-0.000555,-0.000366,-0.060680,0.058446
alpha_loc_505_pop_0,0.000122,0.000283,-0.058750,0.058285
alpha_loc_506_pop_0,0.000336,0.000083,-0.057672,0.060130
alpha_loc_507_pop_0,0.001997,0.001620,-0.057359,0.059837
alpha_loc_508_pop_0,0.000258,0.000382,-0.058828,0.060810
alpha_loc_509_pop_0,0.000425,0.000225,-0.059913,0.061837
alpha_loc_510_pop_0,0.000071,-0.000037,-0.059212,0.060226
alpha_loc_511_pop_0,-0.000293,-0.000586,-0.058941,0.058150
alpha_loc_512_pop_0,0.000196,0.000345,-0.059872,0.058603
alpha_loc_513_pop_0,-0.001409,-0.001058,-0.062680,0.057818
alpha_loc_514_pop_0,0.000410,0.000497,-0.058783,0.060460
alpha_loc_515_pop_0,0.001314,0.001036,-0.056100,0.062119
alpha_loc_516_pop_0,-0.000216,-0.000053,-0.059651,0.059234
alpha_loc_517_pop_0,-0.000099,0.000134,-0.058676,0.059777
alpha_loc_518_pop_0,0.000630,0.000442,-0.055726,0.060167
alpha_loc_519_pop_0,0.000327,0.000288,-0.058343,0.059879
alpha_loc_520_pop_0,0.000090,0.000084,-0.060063,0.058510
alpha_loc_521_pop_0,-0.000558,-0.000274,-0.060477,0.057373
alpha_loc_522_pop_0,0.000153,0.000033,-0.058010,0.059365
alpha_loc_523_pop_0,-0.000462,-0.000310,-0.060277,0.058625
alpha_loc_524_pop_0,0.000191,-0.000215,-0.058509,0.061459
alpha_loc_525_pop_0,0.000776,0.000640,-0.057287,0.060086
alpha_loc_526_pop_0,0.000290,0.000735,-0.059222,0.060503
alpha_loc_527_pop_0,-0.000073,-0.000060,-0.061382,0.059070
alpha_loc_528_pop_0,0.000032,-0.000197,-0.058272,0.060964
alpha_loc_529_pop_0,0.000383,0.000401,-0.058497,0.059690
alpha_loc_530_pop_0,-0.000673,-0.000502,-0.061835,0.059455
alpha_loc_531_pop_0,-0.000138,0.000248,-0.060247,0.057362
alpha_loc_532_pop_0,-0.000657,-0.000779,-0.059000,0.060653
alpha_loc_533_pop_0,-0.000024,0.000003,-0.060086,0.057874
alpha_loc_534_pop_0,-0.000037,-0.000047,-0.060903,0.057904
alpha_loc_535_pop_0,-0.000099,-0.000230,-0.059038,0.058953
alpha_loc_536_pop_0,-0.000038,0.000064,-0.058684,0.057881
alpha_loc_537_pop_0,-0.000757,-0.000286,-0.061232,0.058431
alpha_loc_538_pop_0,-0.000136,-0.000067,-0.059857,0.059889
alpha_loc_539_pop_0,-0.000690,-0.000304,-0.060186,0.059516
alpha_loc_540_pop_0,0.000078,0.000241,-0.059393,0.058823
alpha_loc_541_pop_0,0.000330,0.000259,-0.060408,0.059616
alpha_loc_542_pop_0,-0.000377,-0.000324,-0.059160,0.057614
alpha_loc_543_pop_0,-0.000482,-0.000418,-0.059659,0.057174
alpha_loc_544_pop_0,-0.000275,-0.000160,-0.058652,0.058323
alpha_loc_545_pop_0,-0.000562,-0.000427,-0.061234,0.057933
alpha_loc_546_pop_0,-0.000499,-0.000023,-0.060674,0.059718
alpha_loc_547_pop_0,-0.000050,-0.000210,-0.059939,0.058134
alpha_loc_548_pop_0,-0.000056,0.000225,-0.059195,0.059492
alpha_loc_549_pop_0,0.004180,0.003541,-0.053292,0.066387
alpha_loc_550_pop_0,0.000545,0.000613,-0.060129,0.059767
alpha_loc_551_pop_0,0.000103,-0.000026,-0.058023,0.059655
alpha_loc_552_pop_0,-0.000164,-0.000148,-0.059803,0.058423
alpha_loc_553_pop_0,-0.001519,-0.001099,-0.061269,0.056405
alpha_loc_554_pop_0,-0.000025,-0.000029,-0.059198,0.058696
alpha_loc_555_pop_0,-0.000729,-0.000520,-0.060407,0.058194
alpha_loc_556_pop_0,-0.000407,-0.000262,-0.060045,0.057487
alpha_loc_557_pop_0,0.000315,0.000086,-0.060108,0.060232
alpha_loc_558_pop_0,0.002398,0.002115,-0.055490,0.063393
alpha_loc_559_pop_0,0.000259,0.000227,-0.058552,0.061061
alpha_loc_560_pop_0,-0.000402,-0.000075,-0.060519,0.057183
alpha_loc_561_pop_0,0.000259,-0.000195,-0.059113,0.058800
alpha_loc_562_pop_0,-0.000082,-0.000583,-0.058730,0.060024
alpha_loc_563_pop_0,0.000264,0.000176,-0.058044,0.057900
alpha_loc_564_pop_0,-0.000750,-0.000126,-0.061339,0.057271
alpha_loc_565_pop_0,0.000204,0.000055,-0.058312,0.060275
alpha_loc_566_pop_0,0.000066,-0.000049,-0.059553,0.060240
alpha_loc_567_pop_0,0.000934,0.000880,-0.058547,0.059782
alpha_loc_568_pop_0,0.000376,-0.000058,-0.058894,0.063030
alpha_loc_569_pop_0,-0.000107,0.000023,-0.060085,0.057664
alpha_loc_570_pop_0,0.000060,0.000390,-0.059156,0.059412
alpha_loc_571_pop_0,0.000508,0.000151,-0.057448,0.058201
alpha_loc_572_pop_0,-0.000705,-0.000803,-0.060035,0.057750
alpha_loc_573_pop_0,0.000913,0.000646,-0.057185,0.059456
alpha_loc_574_pop_0,0.000492,0.000379,-0.058258,0.059069
alpha_loc_575_pop_0,0.000616,0.000745,-0.058397,0.060332
alpha_loc_576_pop_0,0.000284,0.000164,-0.057729,0.059736
alpha_loc_577_pop_0,-0.000067,0.000144,-0.061187,0.059167
alpha_loc_578_pop_0,-0.000053,0.000244,-0.057668,0.057282
alpha_loc_579_pop_0,-0.000649,-0.000534,-0.059584,0.058424
alpha_loc_580_pop_0,-0.000230,-0.000393,-0.059069,0.059545
alpha_loc_581_pop_0,0.000259,0.000252,-0.057990,0.058984
alpha_loc_582_pop_0,0.000003,0.000124,-0.059006,0.060078
alpha_loc_583_pop_0,0.000012,0.000162,-0.059067,0.058756
alpha_loc_584_pop_0,0.002114,0.001675,-0.055935,0.063868
alpha_loc_585_pop_0,-0.000442,-0.000383,-0.058540,0.058227
alpha_loc_586_pop_0,-0.000245,-0.000368,-0.060021,0.058699
alpha_loc_587_pop_0,-0.000159,0.000184,-0.060930,0.057682
alpha_loc_588_pop_0,0.000245,0.000294,-0.057086,0.058816
alpha_loc_589_pop_0,-0.000520,-0.000600,-0.058940,0.057719
alpha_loc_590_pop_0,-0.000045,-0.000628,-0.058678,0.059828
alpha_loc_591_pop_0,0.000473,0.000387,-0.058168,0.058806
alpha_loc_592_pop_0,-0.000131,-0.000072,-0.059764,0.059173
alpha_loc_593_pop_0,0.000089,-0.000087,-0.059790,0.061219
alpha_loc_594_pop_0,-0.000183,-0.000379,-0.059976,0.059518
alpha_loc_595_pop_0,-0.000028,-0.000228,-0.060462,0.058289
alpha_loc_596_pop_0,0.000997,0.000951,-0.058434,0.061714
alpha_loc_597_pop_0,0.000846,0.000557,-0.057383,0.060657
alpha_loc_598_pop_0,-0.000684,-0.000436,-0.061114,0.058475
alpha_loc_599_pop_0,-0.000640,-0.000237,-0.060057,0.056668
alpha_loc_600_pop_0,-0.000244,-0.000161,-0.059946,0.059748
alpha_loc_601_pop_0,-0.000357,0.000171,-0.060746,0.057402
alpha_loc_602_pop_0,-0.000109,0.000125,-0.060176,0.058629
alpha_loc_603_pop_0,-0.000037,-0.000258,-0.060706,0.058455
alpha_loc_604_pop_0,-0.000271,0.000145,-0.060743,0.058774
alpha_loc_605_pop_0,0.000382,0.000214,-0.059211,0.059665
alpha_loc_606_pop_0,0.000279,0.000116,-0.060236,0.059896
alpha_loc_607_pop_0,0.000277,-0.000035,-0.059490,0.060707
alpha_loc_608_pop_0,0.000313,0.000192,-0.058902,0.060534
alpha_loc_609_pop_0,-0.000119,-0.000069,-0.060130,0.058439
alpha_loc_610_pop_0,-0.001593,-0.001327,-0.061292,0.055578
alpha_loc_611_pop_0,0.003313,0.002834,-0.055206,0.063742
alpha_loc_612_pop_0,0.000631,0.000075,-0.057479,0.061640
alpha_loc_613_pop_0,0.000849,0.000717,-0.058407,0.061198
alpha_loc_614_pop_0,-0.000245,-0.000129,-0.061443,0.060185
alpha_loc_615_pop_0,-0.000196,-0.000480,-0.057618,0.060331
alpha_loc_616_pop_0,0.000290,0.000111,-0.061405,0.059963
alpha_loc_617_pop_0,-0.000112,0.000099,-0.061883,0.059699
alpha_loc_618_pop_0,-0.000525,-0.000647,-0.060564,0.056625
alpha_loc_619_pop_0,0.000340,0.000890,-0.058848,0.059760
alpha_loc_620_pop_0,-0.000483,-0.000321,-0.059801,0.058321
alpha_loc_621_pop_0,0.000185,0.000182,-0.059406,0.058647
alpha_loc_622_pop_0,0.000395,0.000357,-0.058964,0.060529
alpha_loc_623_pop_0,-0.000067,-0.000323,-0.058534,0.059575
alpha_loc_624_pop_0,-0.000463,-0.000411,-0.059676,0.059181
alpha_loc_625_pop_0,-0.000374,-0.000172,-0.061994,0.060467
alpha_loc_626_pop_0,0.000092,-0.000237,-0.057895,0.060733
alpha_loc_627_pop_0,0.001178,0.001001,-0.056834,0.059897
alpha_loc_628_pop_0,0.000009,-0.000005,-0.057514,0.059799
alpha_loc_629_pop_0,-0.000600,-0.000909,-0.060949,0.059289
alpha_loc_630_pop_0,-0.000208,0.000134,-0.061688,0.058522
alpha_loc_631_pop_0,-0.000491,-0.000452,-0.060829,0.059669
alpha_loc_632_pop_0,0.000264,-0.000298,-0.058315,0.060332
alpha_loc_633_pop_0,-0.000374,-0.000415,-0.060589,0.059455
alpha_loc_634_pop_0,0.000980,0.000504,-0.057944,0.061094
alpha_loc_635_pop_0,-0.000585,-0.000669,-0.058918,0.057987
alpha_loc_636_pop_0,-0.000146,0.000090,-0.059852,0.058201
alpha_loc_637_pop_0,-0.000503,0.000006,-0.058917,0.058096
alpha_loc_638_pop_0,-0.000787,-0.000786,-0.060539,0.057849
alpha_loc_639_pop_0,0.000389,0.000182,-0.059068,0.061129
alpha_loc_640_pop_0,0.000037,0.000024,-0.058362,0.057729
alpha_loc_641_pop_0,0.000398,0.000587,-0.058249,0.059941
alpha_loc_642_pop_0,-0.000644,-0.000306,-0.062129,0.058084
alpha_loc_643_pop_0,0.000763,0.000916,-0.057281,0.057200
alpha_loc_644_pop_0,0.000246,-0.000111,-0.060107,0.059584
alpha_loc_645_pop_0,0.000088,0.000288,-0.061144,0.057756
alpha_loc_646_pop_0,0.001177,0.001497,-0.058575,0.059290
alpha_loc_647_pop_0,0.001364,0.001082,-0.057807,0.060740
alpha_loc_648_pop_0,-0.000063,0.000134,-0.060208,0.059717
alpha_loc_649_pop_0,-0.000162,0.000242,-0.060892,0.059065
alpha_loc_650_pop_0,-0.000269,0.000115,-0.060077,0.059968
alpha_loc_651_pop_0,0.000631,0.000779,-0.057432,0.060258
alpha_loc_652_pop_0,-0.000114,-0.000326,-0.058179,0.059851
alpha_loc_653_pop_0,-0.000785,-0.000458,-0.060326,0.057770
alpha_loc_654_pop_0,-0.000235,-0.000165,-0.061871,0.059619
alpha_loc_655_pop_0,-0.000702,-0.000598,-0.060468,0.057486
alpha_loc_656_pop_0,-0.000066,0.000149,-0.059791,0.059968
alpha_loc_657_pop_0,0.000182,0.000197,-0.057493,0.059473
alpha_loc_658_pop_0,0.000046,0.000217,-0.060179,0.058094
alpha_loc_659_pop_0,-0.000232,-0.000349,-0.058223,0.059964
alpha_loc_660_pop_0,0.000697,0.000791,-0.058613,0.058594
alpha_loc_661_pop_0,-0.002611,-0.002017,-0.063854,0.056435
alpha_loc_662_pop_0,0.000199,0.000586,-0.060578,0.059127
alpha_loc_663_pop_0,0.000559,0.000612,-0.059312,0.060209
alpha_loc_664_pop_0,0.000063,-0.000056,-0.059525,0.060114
alpha_loc_665_pop_0,0.000652,0.000461,-0.058221,0.060727
alpha_loc_666_pop_0,-0.000333,-0.000205,-0.059508,0.057904
alpha_loc_667_pop_0,0.000693,0.000449,-0.057106,0.059963
alpha_loc_668_pop_0,-0.000325,-0.000317,-0.059980,0.059461
alpha_loc_669_pop_0,-0.000312,-0.000526,-0.059626,0.057880
alpha_loc_670_pop_0,0.000330,0.000197,-0.059065,0.060241
alpha_loc_671_pop_0,-0.000105,0.000368,-0.059376,0.056933
alpha_loc_672_pop_0,-0.000630,-0.000444,-0.059143,0.056459
alpha_loc_673_pop_0,0.000647,0.000363,-0.059240,0.061147
alpha_loc_674_pop_0,0.000321,0.000144,-0.058682,0.059829
alpha_loc_675_pop_0,-0.000617,-0.000901,-0.059399,0.059626
alpha_loc_676_pop_0,-0.000387,-0.000385,-0.059621,0.058077
alpha_loc_677_pop_0,-0.000154,-0.000222,-0.059280,0.061796
alpha_loc_678_pop_0,-0.000228,-0.000169,-0.059631,0.058322
alpha_loc_679_pop_0,-0.000777,-0.000757,-0.059602,0.058483
alpha_loc_680_pop_0,-0.000135,-0.000491,-0.058465,0.060754
alpha_loc_681_pop_0,0.003614,0.002504,-0.052276,0.063256
alpha_loc_682_pop_0,0.000308,0.000387,-0.059805,0.059502
alpha_loc_683_pop_0,0.000414,0.000449,-0.058951,0.057375
alpha_loc_684_pop_0,-0.000050,0.000084,-0.060193,0.059326
alpha_loc_685_pop_0,-0.000571,-0.000611,-0.060474,0.060841
alpha_loc_686_pop_0,0.000378,0.000059,-0.058233,0.059819
alpha_loc_687_pop_0,-0.000228,0.000061,-0.059059,0.059303
alpha_loc_688_pop_0,-0.000014,-0.000012,-0.057630,0.058935
alpha_loc_689_pop_0,-0.001163,-0.000728,-0.061127,0.056336
alpha_loc_690_pop_0,0.000251,-0.000010,-0.059317,0.058869
alpha_loc_691_pop_0,-0.000026,-0.000191,-0.057828,0.060244
alpha_loc_692_pop_0,-0.000400,-0.000069,-0.060713,0.058852
alpha_loc_693_pop_0,-0.000401,-0.000296,-0.059213,0.057120
alpha_loc_694_pop_0,-0.000367,-0.000277,-0.059010,0.059224
alpha_loc_695_pop_0,0.000120,0.000111,-0.059526,0.059817
alpha_loc_696_pop_0,0.000115,0.000079,-0.057825,0.058199
alpha_loc_697_pop_0,-0.000188,-0.000163,-0.058346,0.058265
alpha_loc_698_pop_0,-0.000075,0.000077,-0.059298,0.057976
alpha_loc_699_pop_0,-0.000495,-0.000221,-0.059556,0.058022
alpha_loc_700_pop_0,0.001311,0.000999,-0.056356,0.061586
alpha_loc_701_pop_0,-0.000626,-0.000559,-0.060560,0.059833
alpha_loc_702_pop_0,0.001263,0.001132,-0.057457,0.061214
alpha_loc_703_pop_0,-0.000176,-0.000086,-0.059186,0.059854
alpha_loc_704_pop_0,-0.000100,-0.000036,-0.059707,0.059818
alpha_loc_705_pop_0,0.001467,0.001330,-0.057256,0.061887
alpha_loc_706_pop_0,0.000237,0.000369,-0.060652,0.060665
alpha_loc_707_pop_0,0.001086,0.000946,-0.058078,0.059264
alpha_loc_708_pop_0,0.000009,0.000355,-0.059381,0.058372
alpha_loc_709_pop_0,0.002479,0.001802,-0.055076,0.062812
alpha_loc_710_pop_0,-0.000328,0.000078,-0.059994,0.057565
alpha_loc_711_pop_0,-0.004368,-0.003382,-0.064607,0.052811
alpha_loc_712_pop_0,-0.000222,-0.000031,-0.059236,0.059042
alpha_loc_713_pop_0,0.000481,0.000394,-0.056183,0.060103
alpha_loc_714_pop_0,0.000105,-0.000156,-0.059601,0.058634
alpha_loc_715_pop_0,0.001506,0.001410,-0.055302,0.060073
alpha_loc_716_pop_0,-0.000459,-0.000552,-0.059492,0.058579
alpha_loc_717_pop_0,0.000622,0.000372,-0.058663,0.060929
alpha_loc_718_pop_0,0.000491,0.000623,-0.060381,0.059120
alpha_loc_719_pop_0,0.000520,0.000185,-0.056959,0.061190
alpha_loc_720_pop_0,0.000572,0.000282,-0.059388,0.059104
alpha_loc_721_pop_0,0.000230,0.000336,-0.060458,0.060352
alpha_loc_722_pop_0,-0.000715,-0.000262,-0.060999,0.059056
alpha_loc_723_pop_0,-0.000338,-0.000435,-0.061211,0.059549
alpha_loc_724_pop_0,0.000166,0.000198,-0.058402,0.060017
alpha_loc_725_pop_0,-0.000412,-0.000397,-0.059568,0.059563
alpha_loc_726_pop_0,0.000357,0.000448,-0.058734,0.059503
alpha_loc_727_pop_0,-0.000260,0.000165,-0.060910,0.058780
alpha_loc_728_pop_0,-0.000035,-0.000010,-0.059170,0.058477
alpha_loc_729_pop_0,-0.000419,-0.000666,-0.059178,0.060566
alpha_loc_730_pop_0,0.000507,0.001073,-0.060635,0.059625
alpha_loc_731_pop_0,0.000084,-0.000363,-0.057071,0.059078
alpha_loc_732_pop_0,-0.001353,-0.000871,-0.062717,0.056095
alpha_loc_733_pop_0,-0.000789,-0.000726,-0.060329,0.059070
alpha_loc_734_pop_0,-0.000032,-0.000040,-0.060805,0.060107
alpha_loc_735_pop_0,-0.000123,-0.000018,-0.059307,0.059996
alpha_loc_736_pop_0,-0.000401,-0.000392,-0.059226,0.060162
alpha_loc_737_pop_0,-0.000505,-0.000421,-0.061514,0.058229
alpha_loc_738_pop_0,-0.000671,-0.000415,-0.059195,0.058761
alpha_loc_739_pop_0,0.000497,0.000505,-0.058738,0.061056
alpha_loc_740_pop_0,-0.000058,0.000158,-0.061610,0.059708
alpha_loc_741_pop_0,-0.000108,-0.000302,-0.058900,0.059499
alpha_loc_742_pop_0,-0.000590,-0.000530,-0.059106,0.059073
alpha_loc_743_pop_0,0.001136,0.000875,-0.057620,0.061742
alpha_loc_744_pop_0,-0.000183,0.000121,-0.058537,0.058905
alpha_loc_745_pop_0,0.000282,-0.000158,-0.057353,0.060426
alpha_loc_746_pop_0,-0.000566,-0.000686,-0.059693,0.059295
alpha_loc_747_pop_0,0.000093,-0.000183,-0.060438,0.061075
alpha_loc_748_pop_0,-0.000344,-0.000119,-0.060603,0.058865
alpha_loc_749_pop_0,-0.000111,0.000063,-0.060067,0.059443
alpha_loc_750_pop_0,-0.000482,-0.000302,-0.060022,0.058612
alpha_loc_751_pop_0,-0.000076,0.000068,-0.058914,0.059720
alpha_loc_752_pop_0,0.000568,0.000595,-0.058226,0.059462
alpha_loc_753_pop_0,0.000150,0.000152,-0.059036,0.058686
alpha_loc_754_pop_0,0.000121,-0.000021,-0.060022,0.060254
alpha_loc_755_pop_0,-0.000372,-0.000347,-0.061148,0.058407
alpha_loc_756_pop_0,0.000479,0.000432,-0.060251,0.059915
alpha_loc_757_pop_0,0.000307,0.000466,-0.059362,0.060304
alpha_loc_758_pop_0,-0.000433,-0.000678,-0.060787,0.059631
alpha_loc_759_pop_0,0.002266,0.001934,-0.054879,0.063509
alpha_loc_760_pop_0,0.002096,0.001599,-0.056882,0.062681
alpha_loc_761_pop_0,0.000225,0.000294,-0.058368,0.060612
alpha_loc_762_pop_0,0.000800,0.000591,-0.057259,0.060756
alpha_loc_763_pop_0,0.000268,0.000489,-0.059322,0.058320
alpha_loc_764_pop_0,0.000861,0.000355,-0.057860,0.060097
alpha_loc_765_pop_0,-0.000033,0.000056,-0.058813,0.058896
alpha_loc_766_pop_0,-0.000994,-0.000720,-0.059519,0.057730
alpha_loc_767_pop_0,-0.000017,0.000029,-0.059168,0.060468
alpha_loc_768_pop_0,0.000314,0.000377,-0.058293,0.059507
alpha_loc_769_pop_0,0.000087,0.000578,-0.060246,0.059051
alpha_loc_770_pop_0,0.000274,0.000242,-0.058449,0.059922
alpha_loc_771_pop_0,0.000208,0.000316,-0.059103,0.061408
alpha_loc_772_pop_0,0.000181,0.000114,-0.057688,0.060802
