param,mean,median,0.950_CI_LB,0.950_CI_UB
beta_loc_397_pop_0,-0.000147,-0.000368,-0.104532,0.106439
beta_loc_398_pop_0,0.000556,0.000384,-0.108989,0.110727
beta_loc_399_pop_0,-0.001024,-0.000728,-0.113268,0.105861
beta_loc_400_pop_0,-0.000207,-0.000566,-0.104849,0.103333
beta_loc_401_pop_0,-0.000488,-0.001158,-0.103756,0.108533
beta_loc_402_pop_0,0.000704,0.000303,-0.105556,0.108985
beta_loc_403_pop_0,0.000240,0.000613,-0.108471,0.104976
beta_loc_404_pop_0,0.000277,-0.000052,-0.107080,0.108820
beta_loc_405_pop_0,-0.000518,-0.000505,-0.106213,0.104831
beta_loc_406_pop_0,-0.000259,0.000192,-0.109954,0.108969
beta_loc_407_pop_0,0.002067,0.000933,-0.102123,0.108970
beta_loc_408_pop_0,-0.001787,-0.000807,-0.111124,0.103109
beta_loc_409_pop_0,0.000661,0.000001,-0.103827,0.108592
beta_loc_410_pop_0,-0.000231,-0.000298,-0.109085,0.106162
beta_loc_411_pop_0,-0.000571,-0.000019,-0.109154,0.108002
beta_loc_412_pop_0,-0.001569,-0.000838,-0.108468,0.102207
beta_loc_413_pop_0,0.001011,0.001345,-0.104096,0.104982
beta_loc_414_pop_0,0.000355,0.000602,-0.102670,0.107038
beta_loc_415_pop_0,0.000110,0.000566,-0.105322,0.104569
beta_loc_416_pop_0,-0.001611,-0.001472,-0.109728,0.105396
beta_loc_417_pop_0,0.000272,0.000424,-0.106178,0.106731
beta_loc_418_pop_0,-0.000874,0.000319,-0.111685,0.103418
beta_loc_419_pop_0,0.000445,0.000275,-0.104224,0.110302
beta_loc_420_pop_0,0.000298,0.000061,-0.103137,0.108544
beta_loc_421_pop_0,0.000301,0.000160,-0.104665,0.109854
beta_loc_422_pop_0,-0.000269,-0.000305,-0.106040,0.103106
beta_loc_423_pop_0,0.000290,0.000378,-0.103789,0.105822
beta_loc_424_pop_0,-0.000162,-0.000243,-0.109813,0.110606
beta_loc_425_pop_0,0.000359,-0.000221,-0.113226,0.106895
beta_loc_426_pop_0,0.004516,0.003450,-0.099558,0.114908
beta_loc_427_pop_0,0.000938,0.001131,-0.105746,0.107839
beta_loc_428_pop_0,0.000134,0.000145,-0.108605,0.107191
beta_loc_429_pop_0,0.000068,0.000876,-0.107277,0.108422
beta_loc_430_pop_0,0.000807,-0.000088,-0.102842,0.111599
beta_loc_431_pop_0,-0.000540,0.000525,-0.109018,0.105990
beta_loc_432_pop_0,0.000270,0.000643,-0.108487,0.105493
beta_loc_433_pop_0,0.000611,0.000202,-0.102195,0.109885
beta_loc_434_pop_0,0.005936,0.003915,-0.095017,0.122573
beta_loc_435_pop_0,0.000698,0.000634,-0.105660,0.111857
beta_loc_436_pop_0,-0.000482,-0.000827,-0.108765,0.113412
beta_loc_437_pop_0,-0.000900,-0.000777,-0.107349,0.105857
beta_loc_438_pop_0,0.003139,0.001181,-0.099668,0.118530
beta_loc_439_pop_0,0.001226,0.001503,-0.102994,0.108197
beta_loc_440_pop_0,-0.000530,-0.000323,-0.108397,0.102809
beta_loc_441_pop_0,0.000233,0.000301,-0.105264,0.102927
beta_loc_442_pop_0,0.000322,0.000011,-0.107562,0.110632
beta_loc_443_pop_0,0.000979,0.000363,-0.105656,0.110742
beta_loc_444_pop_0,0.000766,0.000561,-0.106122,0.110348
beta_loc_445_pop_0,-0.000398,0.000079,-0.110313,0.104241
beta_loc_446_pop_0,0.000714,-0.000168,-0.104522,0.108673
beta_loc_447_pop_0,-0.000262,-0.000356,-0.102845,0.100690
beta_loc_448_pop_0,0.000070,-0.000338,-0.104243,0.104189
beta_loc_449_pop_0,-0.001467,-0.001022,-0.111461,0.099810
beta_loc_450_pop_0,0.000106,0.000186,-0.110143,0.107409
beta_loc_451_pop_0,-0.004645,-0.002631,-0.116537,0.093217
beta_loc_452_pop_0,0.000674,0.000672,-0.111006,0.109395
beta_loc_453_pop_0,-0.000898,-0.000291,-0.110785,0.103573
beta_loc_454_pop_0,0.000300,0.000347,-0.107158,0.105297
beta_loc_455_pop_0,-0.000418,-0.000002,-0.110138,0.105556
beta_loc_456_pop_0,0.000017,-0.000154,-0.104446,0.105665
beta_loc_457_pop_0,0.000531,0.000332,-0.105286,0.109511
beta_loc_458_pop_0,-0.000536,-0.000466,-0.106159,0.102766
beta_loc_459_pop_0,0.000293,0.000550,-0.107871,0.108621
beta_loc_460_pop_0,0.000648,0.000675,-0.104875,0.103321
beta_loc_461_pop_0,-0.000306,-0.000192,-0.109436,0.107135
beta_loc_462_pop_0,-0.000233,0.000275,-0.104275,0.102310
beta_loc_463_pop_0,-0.000389,-0.000719,-0.106917,0.107206
beta_loc_464_pop_0,-0.000398,-0.000261,-0.112188,0.106887
beta_loc_465_pop_0,-0.000635,-0.000751,-0.105365,0.108652
beta_loc_466_pop_0,0.001345,0.000665,-0.101234,0.109722
beta_loc_467_pop_0,-0.001005,-0.000549,-0.107981,0.105303
beta_loc_468_pop_0,-0.000145,0.000531,-0.108681,0.105315
beta_loc_469_pop_0,-0.000270,-0.000115,-0.104699,0.101117
beta_loc_470_pop_0,-0.000392,-0.000222,-0.110252,0.109487
beta_loc_471_pop_0,-0.001800,-0.000972,-0.112816,0.100792
beta_loc_472_pop_0,0.000640,0.000628,-0.111579,0.109182
beta_loc_473_pop_0,-0.000989,-0.000517,-0.111107,0.102913
beta_loc_474_pop_0,-0.000209,0.000341,-0.107237,0.103317
beta_loc_475_pop_0,-0.000017,-0.000255,-0.105057,0.106528
beta_loc_476_pop_0,0.000447,0.000012,-0.102888,0.107245
beta_loc_477_pop_0,0.000201,0.000363,-0.109444,0.105788
beta_loc_478_pop_0,0.000534,-0.000184,-0.105853,0.109347
beta_loc_479_pop_0,-0.000072,-0.000524,-0.105809,0.107856
beta_loc_480_pop_0,-0.000428,-0.000273,-0.106833,0.103578
beta_loc_481_pop_0,0.000690,0.000311,-0.103697,0.108569
beta_loc_482_pop_0,-0.000513,-0.000167,-0.104906,0.104704
beta_loc_483_pop_0,0.000311,0.000062,-0.107991,0.109547
beta_loc_484_pop_0,-0.001230,-0.000713,-0.109360,0.102473
beta_loc_485_pop_0,-0.000824,-0.000703,-0.105388,0.103668
beta_loc_486_pop_0,-0.000483,-0.000339,-0.107015,0.107313
beta_loc_487_pop_0,-0.000345,-0.000209,-0.109543,0.105684
beta_loc_488_pop_0,-0.000266,-0.000174,-0.106328,0.106403
beta_loc_489_pop_0,0.000841,0.000739,-0.104175,0.108062
beta_loc_490_pop_0,-0.000224,0.000165,-0.108805,0.109004
beta_loc_491_pop_0,-0.000392,-0.000135,-0.107460,0.107033
beta_loc_492_pop_0,-0.000156,-0.000370,-0.107862,0.109805
beta_loc_493_pop_0,-0.001349,-0.000106,-0.106290,0.104125
beta_loc_494_pop_0,0.000651,0.000588,-0.104469,0.108230
beta_loc_495_pop_0,0.000339,-0.000354,-0.107297,0.108379
beta_loc_496_pop_0,0.000128,0.000517,-0.105042,0.105918
beta_loc_497_pop_0,0.000143,0.000136,-0.108546,0.104454
beta_loc_498_pop_0,0.000040,-0.000520,-0.103591,0.110134
beta_loc_499_pop_0,-0.001202,-0.000445,-0.110184,0.103660
beta_loc_500_pop_0,-0.000064,0.000421,-0.112127,0.106422
beta_loc_501_pop_0,-0.001171,-0.000524,-0.105838,0.102158
beta_loc_502_pop_0,0.002709,0.001301,-0.102533,0.114400
beta_loc_503_pop_0,-0.000107,-0.000435,-0.103550,0.106570
beta_loc_504_pop_0,-0.000184,-0.000180,-0.109139,0.109326
beta_loc_505_pop_0,0.001032,0.000994,-0.108370,0.108188
beta_loc_506_pop_0,0.001018,0.000871,-0.104089,0.109829
beta_loc_507_pop_0,-0.000329,-0.000493,-0.106084,0.108373
beta_loc_508_pop_0,0.000105,-0.000250,-0.104810,0.103893
beta_loc_509_pop_0,-0.000423,-0.000053,-0.110800,0.103452
beta_loc_510_pop_0,0.000084,0.000150,-0.106012,0.103524
beta_loc_511_pop_0,0.000993,0.001032,-0.105740,0.108230
beta_loc_512_pop_0,0.000765,-0.000011,-0.103586,0.112867
beta_loc_513_pop_0,0.001853,0.001394,-0.102538,0.107947
beta_loc_514_pop_0,0.000323,-0.000195,-0.108085,0.106880
beta_loc_515_pop_0,0.004461,0.003006,-0.094958,0.119996
beta_loc_516_pop_0,0.000171,0.000451,-0.104880,0.106194
beta_loc_517_pop_0,0.000250,0.000294,-0.105261,0.102306
beta_loc_518_pop_0,-0.000453,-0.000274,-0.108539,0.106279
beta_loc_519_pop_0,-0.000800,-0.000772,-0.106133,0.105584
beta_loc_520_pop_0,0.000551,0.000632,-0.104854,0.106987
beta_loc_521_pop_0,0.001289,0.001429,-0.103912,0.103568
beta_loc_522_pop_0,0.000224,0.000347,-0.107158,0.110783
beta_loc_523_pop_0,0.000868,0.000779,-0.104797,0.110525
beta_loc_524_pop_0,-0.000400,-0.000348,-0.107174,0.106578
beta_loc_525_pop_0,-0.000822,0.000111,-0.108945,0.106010
beta_loc_526_pop_0,-0.000861,-0.000441,-0.111202,0.105138
beta_loc_527_pop_0,-0.000989,-0.001091,-0.111818,0.107022
beta_loc_528_pop_0,-0.000499,0.000534,-0.111142,0.102448
beta_loc_529_pop_0,-0.002356,-0.001042,-0.109805,0.100725
beta_loc_530_pop_0,0.000727,0.000331,-0.106664,0.106781
beta_loc_531_pop_0,0.000847,0.000225,-0.102929,0.105260
beta_loc_532_pop_0,-0.000824,-0.000524,-0.108976,0.101987
beta_loc_533_pop_0,0.000421,-0.000256,-0.104947,0.112147
beta_loc_534_pop_0,-0.000307,0.000177,-0.107749,0.104716
beta_loc_535_pop_0,0.000815,0.000587,-0.105840,0.113222
beta_loc_536_pop_0,0.000911,-0.000133,-0.102987,0.113185
beta_loc_537_pop_0,-0.000310,-0.000427,-0.108216,0.107412
beta_loc_538_pop_0,-0.000012,0.000120,-0.104111,0.102918
beta_loc_539_pop_0,-0.000894,-0.000895,-0.109076,0.108420
beta_loc_540_pop_0,-0.001231,-0.000438,-0.107823,0.100932
beta_loc_541_pop_0,0.001601,0.000041,-0.099780,0.110391
beta_loc_542_pop_0,0.000640,0.000246,-0.104374,0.112494
beta_loc_543_pop_0,-0.000101,0.000203,-0.104052,0.104778
beta_loc_544_pop_0,0.000146,-0.000794,-0.105556,0.111080
beta_loc_545_pop_0,-0.000784,-0.000193,-0.107799,0.105569
beta_loc_546_pop_0,-0.000144,0.000308,-0.103222,0.108970
beta_loc_547_pop_0,-0.000211,-0.000551,-0.106271,0.107649
beta_loc_548_pop_0,-0.000881,-0.000189,-0.110552,0.103728
beta_loc_549_pop_0,-0.003163,-0.002453,-0.109025,0.098978
beta_loc_550_pop_0,-0.000513,-0.000426,-0.109160,0.104758
beta_loc_551_pop_0,0.000128,-0.000264,-0.107995,0.106547
beta_loc_552_pop_0,-0.001046,-0.000138,-0.109470,0.103329
beta_loc_553_pop_0,-0.002941,-0.002252,-0.113607,0.102062
beta_loc_554_pop_0,0.000144,-0.000128,-0.108805,0.104569
beta_loc_555_pop_0,0.000064,0.000220,-0.105005,0.107072
beta_loc_556_pop_0,0.001329,0.000897,-0.102954,0.111008
beta_loc_557_pop_0,-0.000698,-0.000728,-0.110024,0.103041
beta_loc_558_pop_0,-0.000980,-0.001090,-0.108855,0.105881
beta_loc_559_pop_0,-0.000283,-0.000310,-0.107705,0.106556
beta_loc_560_pop_0,0.000617,0.000893,-0.103834,0.103748
beta_loc_561_pop_0,0.000684,0.000159,-0.106431,0.108684
beta_loc_562_pop_0,-0.000689,-0.000605,-0.110641,0.106069
beta_loc_563_pop_0,-0.000956,-0.000647,-0.108294,0.102315
beta_loc_564_pop_0,0.001128,0.000791,-0.105237,0.107921
beta_loc_565_pop_0,0.001291,-0.000059,-0.104596,0.110579
beta_loc_566_pop_0,-0.000012,-0.000077,-0.109866,0.108106
beta_loc_567_pop_0,0.001872,0.001380,-0.104701,0.106938
beta_loc_568_pop_0,-0.000796,-0.000497,-0.108975,0.104149
beta_loc_569_pop_0,-0.000257,-0.000380,-0.106127,0.105771
beta_loc_570_pop_0,-0.000132,-0.000097,-0.108061,0.106991
beta_loc_571_pop_0,0.000131,0.000481,-0.109087,0.104746
beta_loc_572_pop_0,-0.000100,0.000299,-0.104738,0.102833
beta_loc_573_pop_0,-0.000486,0.000060,-0.108706,0.104837
beta_loc_574_pop_0,0.000730,0.000522,-0.108149,0.108879
beta_loc_575_pop_0,-0.000740,0.000213,-0.111966,0.106084
beta_loc_576_pop_0,0.000812,0.000879,-0.105602,0.106593
beta_loc_577_pop_0,-0.000631,0.000088,-0.105834,0.106965
beta_loc_578_pop_0,-0.000954,-0.000877,-0.108024,0.104118
beta_loc_579_pop_0,0.001003,0.000375,-0.106868,0.108062
beta_loc_580_pop_0,0.000111,0.000100,-0.105095,0.104870
beta_loc_581_pop_0,0.000989,0.000740,-0.105350,0.110741
beta_loc_582_pop_0,0.000763,0.000516,-0.106000,0.111604
beta_loc_583_pop_0,-0.000853,-0.000126,-0.110512,0.104743
beta_loc_584_pop_0,-0.002138,-0.000949,-0.110587,0.103899
beta_loc_585_pop_0,-0.003609,-0.002192,-0.115950,0.094658
beta_loc_586_pop_0,0.000396,0.000056,-0.106050,0.107716
beta_loc_587_pop_0,-0.000798,-0.000482,-0.106239,0.105260
beta_loc_588_pop_0,0.000317,0.000315,-0.107896,0.104670
beta_loc_589_pop_0,-0.000010,-0.000196,-0.104424,0.108570
beta_loc_590_pop_0,0.000250,0.000442,-0.105414,0.109521
beta_loc_591_pop_0,0.001731,0.001449,-0.104904,0.110431
beta_loc_592_pop_0,-0.000406,-0.000812,-0.107106,0.104481
beta_loc_593_pop_0,0.000063,-0.000283,-0.106720,0.109272
beta_loc_594_pop_0,-0.000250,-0.000183,-0.105497,0.108806
beta_loc_595_pop_0,-0.000088,0.000129,-0.110921,0.108251
beta_loc_596_pop_0,-0.000674,-0.000164,-0.110375,0.102804
beta_loc_597_pop_0,-0.001492,-0.000860,-0.107595,0.099746
beta_loc_598_pop_0,-0.000273,-0.000432,-0.103455,0.106299
beta_loc_599_pop_0,0.000044,0.000330,-0.109109,0.107173
beta_loc_600_pop_0,0.000293,-0.000012,-0.106995,0.112837
beta_loc_601_pop_0,0.000274,0.000261,-0.105704,0.107456
beta_loc_602_pop_0,0.000251,0.000200,-0.108539,0.110092
beta_loc_603_pop_0,0.000605,0.000100,-0.106273,0.105407
beta_loc_604_pop_0,-0.000563,-0.000290,-0.110479,0.106039
beta_loc_605_pop_0,0.000553,-0.000233,-0.102618,0.108563
beta_loc_606_pop_0,-0.000557,-0.000115,-0.110175,0.104478
beta_loc_607_pop_0,0.000641,0.000562,-0.104335,0.105877
beta_loc_608_pop_0,0.000140,0.000577,-0.107102,0.107757
beta_loc_609_pop_0,0.001059,0.000516,-0.105925,0.107630
beta_loc_610_pop_0,0.004812,0.002800,-0.095052,0.117249
beta_loc_611_pop_0,-0.001048,0.000227,-0.110674,0.102877
beta_loc_612_pop_0,-0.000621,-0.000220,-0.109962,0.104175
beta_loc_613_pop_0,-0.000078,-0.000081,-0.114102,0.109849
beta_loc_614_pop_0,0.000440,-0.000361,-0.106922,0.111619
beta_loc_615_pop_0,0.000069,0.000342,-0.104876,0.105875
beta_loc_616_pop_0,-0.000161,-0.000513,-0.100175,0.106940
beta_loc_617_pop_0,-0.000583,-0.000881,-0.105051,0.104674
beta_loc_618_pop_0,0.002049,0.001948,-0.101142,0.110723
beta_loc_619_pop_0,0.000931,0.000287,-0.101997,0.108503
beta_loc_620_pop_0,-0.000431,0.000136,-0.109290,0.104850
beta_loc_621_pop_0,-0.000446,0.000186,-0.105848,0.105887
beta_loc_622_pop_0,-0.001035,-0.000809,-0.109743,0.110391
beta_loc_623_pop_0,0.000476,0.000664,-0.108661,0.109967
beta_loc_624_pop_0,0.000180,-0.000592,-0.106105,0.106629
beta_loc_625_pop_0,0.001187,0.001319,-0.104297,0.105638
beta_loc_626_pop_0,-0.000060,-0.000479,-0.105174,0.109501
beta_loc_627_pop_0,-0.003246,-0.002267,-0.118080,0.100120
beta_loc_628_pop_0,0.000246,0.000267,-0.105275,0.107048
beta_loc_629_pop_0,0.001235,0.001246,-0.106653,0.111504
beta_loc_630_pop_0,0.000340,0.000254,-0.105468,0.110551
beta_loc_631_pop_0,0.000831,0.000691,-0.108550,0.108559
beta_loc_632_pop_0,0.001472,0.001061,-0.105236,0.108392
beta_loc_633_pop_0,0.000382,0.000417,-0.106926,0.106610
beta_loc_634_pop_0,0.000233,-0.000406,-0.104724,0.108331
beta_loc_635_pop_0,0.002660,0.001202,-0.100929,0.110807
beta_loc_636_pop_0,0.000394,0.000184,-0.102925,0.109213
beta_loc_637_pop_0,-0.004180,-0.002756,-0.114218,0.099072
beta_loc_638_pop_0,0.001174,0.001610,-0.102663,0.107239
beta_loc_639_pop_0,-0.001125,-0.000484,-0.108903,0.100808
beta_loc_640_pop_0,0.000245,0.000104,-0.105611,0.107524
beta_loc_641_pop_0,0.000723,-0.000343,-0.105305,0.112422
beta_loc_642_pop_0,-0.000673,-0.000366,-0.109596,0.106909
beta_loc_643_pop_0,0.000277,0.000730,-0.110442,0.110764
beta_loc_644_pop_0,0.000657,0.000215,-0.102860,0.105553
beta_loc_645_pop_0,-0.000044,-0.000209,-0.105265,0.104922
beta_loc_646_pop_0,0.000055,-0.000212,-0.103686,0.104279
beta_loc_647_pop_0,-0.000103,-0.000232,-0.109584,0.107539
beta_loc_648_pop_0,0.001436,0.000801,-0.101726,0.109578
beta_loc_649_pop_0,0.001385,0.000459,-0.098630,0.105141
beta_loc_650_pop_0,0.000463,0.000730,-0.105971,0.106583
beta_loc_651_pop_0,-0.000678,-0.000146,-0.106209,0.104642
beta_loc_652_pop_0,0.001804,0.001123,-0.104047,0.113194
beta_loc_653_pop_0,-0.004858,-0.002467,-0.119621,0.094635
beta_loc_654_pop_0,0.000308,-0.000263,-0.108199,0.110247
beta_loc_655_pop_0,-0.000028,0.000161,-0.107354,0.109552
beta_loc_656_pop_0,-0.000150,-0.000303,-0.105180,0.105050
beta_loc_657_pop_0,-0.000471,0.000144,-0.107780,0.105447
beta_loc_658_pop_0,-0.000332,-0.000142,-0.107248,0.106860
beta_loc_659_pop_0,-0.001941,-0.001627,-0.111652,0.103366
beta_loc_660_pop_0,0.000533,0.000263,-0.106160,0.110665
beta_loc_661_pop_0,-0.001957,-0.000389,-0.114998,0.100619
beta_loc_662_pop_0,0.000681,0.000906,-0.109284,0.111103
beta_loc_663_pop_0,0.001162,0.000364,-0.105165,0.112740
beta_loc_664_pop_0,-0.000244,-0.000453,-0.105295,0.106151
beta_loc_665_pop_0,-0.000203,-0.000068,-0.107482,0.102744
beta_loc_666_pop_0,0.000354,0.000116,-0.104324,0.107075
beta_loc_667_pop_0,0.000731,0.000105,-0.106447,0.111077
beta_loc_668_pop_0,-0.000504,-0.000241,-0.107032,0.104422
beta_loc_669_pop_0,0.000372,0.000228,-0.102128,0.104778
beta_loc_670_pop_0,-0.000307,-0.000568,-0.108869,0.109160
beta_loc_671_pop_0,-0.000544,-0.000209,-0.106489,0.109365
beta_loc_672_pop_0,0.000629,-0.000088,-0.103226,0.107210
beta_loc_673_pop_0,-0.000053,0.000026,-0.104539,0.106657
beta_loc_674_pop_0,-0.000494,-0.000801,-0.105034,0.107935
beta_loc_675_pop_0,-0.000601,-0.000201,-0.107882,0.106233
beta_loc_676_pop_0,0.001296,0.001015,-0.105017,0.110916
beta_loc_677_pop_0,0.000114,-0.000150,-0.108075,0.108692
beta_loc_678_pop_0,-0.000600,-0.000477,-0.112602,0.104640
beta_loc_679_pop_0,0.000337,0.000214,-0.106247,0.109853
beta_loc_680_pop_0,-0.000465,0.000126,-0.108288,0.107629
beta_loc_681_pop_0,-0.001496,-0.000422,-0.109069,0.104670
beta_loc_682_pop_0,0.000387,-0.000239,-0.105157,0.112008
beta_loc_683_pop_0,-0.000909,-0.000118,-0.109796,0.103468
beta_loc_684_pop_0,-0.000984,-0.001053,-0.112498,0.104129
beta_loc_685_pop_0,-0.001318,-0.000672,-0.112140,0.101982
beta_loc_686_pop_0,-0.000068,-0.000360,-0.109857,0.108973
beta_loc_687_pop_0,0.001143,0.000583,-0.106568,0.115526
beta_loc_688_pop_0,-0.000129,-0.000263,-0.105574,0.104665
beta_loc_689_pop_0,0.000235,0.000053,-0.106941,0.106598
beta_loc_690_pop_0,0.000547,0.000763,-0.105985,0.106698
beta_loc_691_pop_0,0.000217,0.000750,-0.108558,0.106316
beta_loc_692_pop_0,0.000082,-0.000611,-0.103738,0.109173
beta_loc_693_pop_0,-0.000285,0.000169,-0.109321,0.106415
beta_loc_694_pop_0,0.000930,0.000472,-0.102135,0.108906
beta_loc_695_pop_0,-0.000238,-0.000168,-0.108738,0.105137
beta_loc_696_pop_0,-0.000171,-0.000026,-0.108495,0.109298
beta_loc_697_pop_0,0.000233,-0.000174,-0.104194,0.106152
beta_loc_698_pop_0,-0.000820,-0.000409,-0.110933,0.104548
beta_loc_699_pop_0,-0.000238,0.000063,-0.106990,0.106764
beta_loc_700_pop_0,-0.001662,-0.001322,-0.111002,0.103846
beta_loc_701_pop_0,0.001166,0.001076,-0.101306,0.106466
beta_loc_702_pop_0,-0.000367,-0.000685,-0.107474,0.111332
beta_loc_703_pop_0,-0.000643,-0.000567,-0.106838,0.108023
beta_loc_704_pop_0,-0.000425,0.000146,-0.108626,0.103330
beta_loc_705_pop_0,-0.002491,-0.001085,-0.114334,0.100738
beta_loc_706_pop_0,0.000551,0.000192,-0.106250,0.108934
beta_loc_707_pop_0,0.001230,0.001096,-0.104362,0.108219
beta_loc_708_pop_0,0.000368,0.000170,-0.104812,0.107231
beta_loc_709_pop_0,0.002202,0.001187,-0.099861,0.113456
beta_loc_710_pop_0,0.000156,-0.000117,-0.104794,0.107661
beta_loc_711_pop_0,-0.005972,-0.003175,-0.119833,0.088653
beta_loc_712_pop_0,-0.002214,-0.001256,-0.111325,0.099609
beta_loc_713_pop_0,0.000380,0.000504,-0.107946,0.111490
beta_loc_714_pop_0,-0.001205,-0.001080,-0.109609,0.104313
beta_loc_715_pop_0,0.000427,0.000345,-0.106970,0.106287
beta_loc_716_pop_0,0.000408,-0.000254,-0.104372,0.105521
beta_loc_717_pop_0,0.000745,0.000372,-0.106841,0.109213
beta_loc_718_pop_0,0.000073,0.000167,-0.106378,0.103955
beta_loc_719_pop_0,0.001031,0.000745,-0.106211,0.111360
beta_loc_720_pop_0,-0.001989,-0.001342,-0.116080,0.104799
beta_loc_721_pop_0,-0.000027,-0.000141,-0.107833,0.109569
beta_loc_722_pop_0,0.001947,0.000937,-0.102996,0.114236
beta_loc_723_pop_0,0.001111,0.000400,-0.100657,0.111215
beta_loc_724_pop_0,-0.000279,-0.000467,-0.106512,0.109594
beta_loc_725_pop_0,0.000725,0.000705,-0.109744,0.111798
beta_loc_726_pop_0,-0.000311,-0.000194,-0.102512,0.102453
beta_loc_727_pop_0,0.000191,0.000233,-0.104963,0.109048
beta_loc_728_pop_0,-0.000359,-0.000504,-0.105869,0.107057
beta_loc_729_pop_0,0.000756,0.000483,-0.103443,0.108017
beta_loc_730_pop_0,-0.000038,0.000302,-0.109672,0.107228
beta_loc_731_pop_0,0.000971,0.001069,-0.106732,0.106088
beta_loc_732_pop_0,0.000288,-0.000037,-0.106571,0.109263
beta_loc_733_pop_0,0.005339,0.003060,-0.096165,0.119595
beta_loc_734_pop_0,-0.000465,0.000284,-0.107499,0.101164
beta_loc_735_pop_0,0.001226,0.000384,-0.106060,0.115887
beta_loc_736_pop_0,-0.000978,-0.000552,-0.107403,0.104666
beta_loc_737_pop_0,-0.000306,-0.000518,-0.110031,0.106919
beta_loc_738_pop_0,-0.000608,-0.000663,-0.108539,0.103445
beta_loc_739_pop_0,-0.000437,-0.000743,-0.110921,0.109124
beta_loc_740_pop_0,-0.000015,0.000390,-0.110348,0.108214
beta_loc_741_pop_0,-0.000025,0.000191,-0.108334,0.106472
beta_loc_742_pop_0,-0.000821,-0.000606,-0.109806,0.107428
beta_loc_743_pop_0,-0.006603,-0.003109,-0.126466,0.088897
beta_loc_744_pop_0,0.000155,0.000050,-0.103260,0.100657
beta_loc_745_pop_0,0.000693,0.000599,-0.108775,0.105164
beta_loc_746_pop_0,-0.000294,0.000084,-0.108408,0.107256
beta_loc_747_pop_0,-0.000629,-0.000423,-0.110661,0.110101
beta_loc_748_pop_0,-0.000488,-0.000425,-0.110956,0.105137
beta_loc_749_pop_0,-0.000145,-0.000207,-0.104380,0.104726
beta_loc_750_pop_0,0.000616,0.000332,-0.101516,0.110496
beta_loc_751_pop_0,-0.000707,-0.000107,-0.111364,0.103616
beta_loc_752_pop_0,-0.000486,-0.000437,-0.107427,0.105352
beta_loc_753_pop_0,-0.000702,-0.000518,-0.111574,0.107081
beta_loc_754_pop_0,0.000534,0.000373,-0.104900,0.108128
beta_loc_755_pop_0,-0.000243,0.000017,-0.106722,0.109070
beta_loc_756_pop_0,0.000031,0.000227,-0.109007,0.105701
beta_loc_757_pop_0,-0.000437,-0.000314,-0.107300,0.105692
beta_loc_758_pop_0,-0.000213,0.000310,-0.108511,0.104971
beta_loc_759_pop_0,0.001636,0.000796,-0.101519,0.113149
beta_loc_760_pop_0,-0.004409,-0.002629,-0.114665,0.093686
beta_loc_761_pop_0,-0.001940,-0.000925,-0.108352,0.100920
beta_loc_762_pop_0,-0.001077,-0.001140,-0.107014,0.106967
beta_loc_763_pop_0,-0.000016,-0.000522,-0.102168,0.105890
beta_loc_764_pop_0,0.000308,0.000169,-0.104548,0.105199
beta_loc_765_pop_0,0.000804,0.000168,-0.104874,0.108114
beta_loc_766_pop_0,-0.000107,-0.000395,-0.107288,0.108674
beta_loc_767_pop_0,-0.000708,-0.000722,-0.107883,0.106382
beta_loc_768_pop_0,-0.000366,0.000043,-0.108032,0.107332
beta_loc_769_pop_0,0.000116,-0.000098,-0.105506,0.109624
beta_loc_770_pop_0,-0.001849,-0.001455,-0.107669,0.100183
beta_loc_771_pop_0,0.000280,0.000372,-0.104498,0.107974
beta_loc_772_pop_0,-0.002341,-0.001505,-0.111260,0.098596
beta_loc_773_pop_0,-0.000637,-0.000880,-0.110323,0.109196
beta_loc_774_pop_0,0.000428,0.000150,-0.107485,0.110726
beta_loc_775_pop_0,-0.001310,-0.000106,-0.110045,0.102070
beta_loc_776_pop_0,0.000503,0.000600,-0.108020,0.104880
beta_loc_777_pop_0,-0.001331,-0.000790,-0.110207,0.106972
beta_loc_778_pop_0,-0.000047,-0.000369,-0.104835,0.108065
beta_loc_779_pop_0,0.000108,0.000189,-0.106569,0.107685
beta_loc_780_pop_0,-0.000715,-0.000360,-0.110245,0.105015
beta_loc_781_pop_0,-0.001239,-0.000567,-0.106316,0.103955
beta_loc_782_pop_0,-0.000572,-0.000669,-0.110162,0.107905
beta_loc_783_pop_0,-0.000201,-0.000550,-0.104772,0.103284
beta_loc_784_pop_0,0.000370,0.000242,-0.105439,0.107605
beta_loc_785_pop_0,0.000870,0.001098,-0.109655,0.107153
beta_loc_786_pop_0,0.000192,0.000675,-0.109174,0.107011
beta_loc_787_pop_0,0.000144,0.000131,-0.106553,0.108732
beta_loc_788_pop_0,0.000866,0.000471,-0.108815,0.111318
beta_loc_789_pop_0,0.000473,0.000540,-0.107138,0.108978
