param,mean,median,0.950_CI_LB,0.950_CI_UB
beta_loc_397_pop_0,-0.000428,-0.000483,-0.112033,0.109649
beta_loc_398_pop_0,-0.000418,-0.000075,-0.109495,0.107241
beta_loc_399_pop_0,-0.001713,-0.000766,-0.111277,0.107785
beta_loc_400_pop_0,-0.001116,-0.000821,-0.112011,0.107316
beta_loc_401_pop_0,-0.000128,-0.000608,-0.105318,0.107675
beta_loc_402_pop_0,-0.000742,0.000138,-0.107677,0.102155
beta_loc_403_pop_0,-0.000182,-0.000392,-0.110806,0.107989
beta_loc_404_pop_0,0.000325,0.000232,-0.106615,0.109937
beta_loc_405_pop_0,0.000274,0.000059,-0.108032,0.111052
beta_loc_406_pop_0,-0.000028,0.000132,-0.108860,0.104545
beta_loc_407_pop_0,0.001181,0.000345,-0.103142,0.110799
beta_loc_408_pop_0,-0.000172,-0.000229,-0.108665,0.109248
beta_loc_409_pop_0,0.000557,0.001124,-0.106340,0.108436
beta_loc_410_pop_0,-0.000083,0.000106,-0.111355,0.108978
beta_loc_411_pop_0,0.000085,0.000035,-0.108575,0.107420
beta_loc_412_pop_0,-0.000114,-0.000427,-0.110487,0.109149
beta_loc_413_pop_0,0.000417,0.000250,-0.104350,0.105465
beta_loc_414_pop_0,-0.000178,-0.000159,-0.109170,0.106504
beta_loc_415_pop_0,0.000061,0.000023,-0.108479,0.109980
beta_loc_416_pop_0,-0.001919,-0.000684,-0.114706,0.104850
beta_loc_417_pop_0,-0.000073,0.000621,-0.111758,0.110384
beta_loc_418_pop_0,-0.001238,-0.000956,-0.110139,0.103373
beta_loc_419_pop_0,0.000032,0.000214,-0.108641,0.109861
beta_loc_420_pop_0,0.000267,0.000220,-0.105736,0.107951
beta_loc_421_pop_0,-0.000480,-0.000588,-0.104424,0.106829
beta_loc_422_pop_0,0.000366,0.000654,-0.104475,0.108631
beta_loc_423_pop_0,-0.000929,-0.000108,-0.110363,0.108349
beta_loc_424_pop_0,-0.000074,0.000212,-0.108762,0.103233
beta_loc_425_pop_0,0.000760,0.000741,-0.107292,0.111456
beta_loc_426_pop_0,0.004757,0.002644,-0.097068,0.119569
beta_loc_427_pop_0,0.000932,0.000288,-0.107337,0.110585
beta_loc_428_pop_0,-0.000341,-0.000579,-0.108473,0.104784
beta_loc_429_pop_0,-0.000218,0.000155,-0.109141,0.106626
beta_loc_430_pop_0,0.000265,0.000139,-0.108276,0.109973
beta_loc_431_pop_0,0.000663,0.000307,-0.106741,0.111391
beta_loc_432_pop_0,0.000231,-0.000381,-0.106321,0.108101
beta_loc_433_pop_0,-0.000801,-0.000398,-0.111699,0.111064
beta_loc_434_pop_0,0.005722,0.003589,-0.097716,0.122902
beta_loc_435_pop_0,0.000465,0.000121,-0.107221,0.111388
beta_loc_436_pop_0,0.000148,0.000084,-0.106914,0.111202
beta_loc_437_pop_0,0.000177,0.000740,-0.110162,0.105195
beta_loc_438_pop_0,0.002985,0.001664,-0.101104,0.114427
beta_loc_439_pop_0,0.000442,0.000308,-0.106941,0.109465
beta_loc_440_pop_0,-0.000865,-0.000901,-0.110560,0.107145
beta_loc_441_pop_0,0.000106,0.000264,-0.109743,0.105995
beta_loc_442_pop_0,-0.000192,-0.000101,-0.106855,0.105105
beta_loc_443_pop_0,0.000191,-0.000159,-0.109776,0.107726
beta_loc_444_pop_0,0.000100,0.000214,-0.112273,0.114436
beta_loc_445_pop_0,-0.000207,-0.000133,-0.111386,0.105956
beta_loc_446_pop_0,-0.000488,-0.000659,-0.108057,0.105233
beta_loc_447_pop_0,0.000225,-0.000535,-0.105617,0.108103
beta_loc_448_pop_0,-0.000258,-0.000056,-0.107023,0.107431
beta_loc_449_pop_0,-0.001019,-0.000911,-0.107885,0.111032
beta_loc_450_pop_0,-0.000086,0.000600,-0.108598,0.111225
beta_loc_451_pop_0,-0.003750,-0.002133,-0.114475,0.098756
beta_loc_452_pop_0,0.002145,0.001686,-0.105831,0.110093
beta_loc_453_pop_0,-0.000937,-0.000559,-0.110500,0.104151
beta_loc_454_pop_0,0.000417,-0.000355,-0.107007,0.109973
beta_loc_455_pop_0,-0.000628,0.000090,-0.113789,0.107978
beta_loc_456_pop_0,0.000429,0.000050,-0.107712,0.106320
beta_loc_457_pop_0,0.000322,0.000112,-0.108716,0.111147
beta_loc_458_pop_0,0.000394,0.000230,-0.104851,0.110588
beta_loc_459_pop_0,-0.000034,-0.000446,-0.106580,0.110052
beta_loc_460_pop_0,0.000299,0.000603,-0.105416,0.106902
beta_loc_461_pop_0,-0.000866,-0.000726,-0.110600,0.107540
beta_loc_462_pop_0,-0.000185,0.000119,-0.104892,0.104451
beta_loc_463_pop_0,0.000584,-0.000054,-0.104769,0.109847
beta_loc_464_pop_0,0.000411,0.001133,-0.107667,0.108876
beta_loc_465_pop_0,-0.001034,-0.001067,-0.105487,0.104231
beta_loc_466_pop_0,-0.000642,-0.001228,-0.110296,0.109172
beta_loc_467_pop_0,-0.001015,-0.000556,-0.109158,0.104076
beta_loc_468_pop_0,0.000698,0.000697,-0.110919,0.112588
beta_loc_469_pop_0,-0.000238,-0.000034,-0.109275,0.107272
beta_loc_470_pop_0,-0.000434,0.000145,-0.111926,0.108165
beta_loc_471_pop_0,0.000361,0.000731,-0.109180,0.108622
beta_loc_472_pop_0,0.000237,0.000739,-0.109216,0.108104
beta_loc_473_pop_0,-0.000249,-0.000290,-0.108753,0.109512
beta_loc_474_pop_0,-0.000653,-0.000594,-0.108526,0.108417
beta_loc_475_pop_0,0.000075,-0.000050,-0.110092,0.111316
beta_loc_476_pop_0,0.000566,0.000213,-0.113124,0.110198
beta_loc_477_pop_0,-0.000261,0.000017,-0.108833,0.106031
beta_loc_478_pop_0,0.000276,0.000472,-0.107234,0.111346
beta_loc_479_pop_0,0.000691,0.001053,-0.108539,0.110915
beta_loc_480_pop_0,0.000294,0.000555,-0.104131,0.107356
beta_loc_481_pop_0,-0.000968,-0.001035,-0.107172,0.107174
beta_loc_482_pop_0,0.000409,0.000202,-0.106222,0.108380
beta_loc_483_pop_0,-0.000237,-0.000869,-0.107199,0.108178
beta_loc_484_pop_0,0.000449,0.000028,-0.108303,0.114621
beta_loc_485_pop_0,0.000450,0.000333,-0.108852,0.110691
beta_loc_486_pop_0,0.000440,0.000316,-0.109593,0.107646
beta_loc_487_pop_0,-0.000259,0.000224,-0.108889,0.105436
beta_loc_488_pop_0,-0.000703,-0.000451,-0.108522,0.107285
beta_loc_489_pop_0,-0.000154,0.000011,-0.109713,0.106370
beta_loc_490_pop_0,0.000558,0.000053,-0.110569,0.107534
beta_loc_491_pop_0,0.001094,0.001318,-0.109114,0.110362
beta_loc_492_pop_0,-0.001390,-0.001141,-0.110519,0.104615
beta_loc_493_pop_0,-0.001112,-0.000975,-0.109338,0.105528
beta_loc_494_pop_0,-0.000908,-0.000556,-0.111106,0.107359
beta_loc_495_pop_0,-0.000498,-0.000203,-0.108727,0.104818
beta_loc_496_pop_0,-0.000252,0.000453,-0.109138,0.108064
beta_loc_497_pop_0,0.000724,-0.000150,-0.108974,0.113693
beta_loc_498_pop_0,0.000160,0.000891,-0.106245,0.107015
beta_loc_499_pop_0,-0.000146,0.000044,-0.109461,0.107278
beta_loc_500_pop_0,0.000335,0.000922,-0.109044,0.106431
beta_loc_501_pop_0,-0.001422,-0.000708,-0.113473,0.104511
beta_loc_502_pop_0,0.001390,0.000921,-0.106074,0.111364
beta_loc_503_pop_0,0.000095,0.000030,-0.104902,0.106880
beta_loc_504_pop_0,0.000907,0.000741,-0.104667,0.108330
beta_loc_505_pop_0,-0.000153,0.000756,-0.112677,0.107414
beta_loc_506_pop_0,-0.000887,-0.000570,-0.107762,0.102607
beta_loc_507_pop_0,-0.001265,-0.000467,-0.111653,0.105826
beta_loc_508_pop_0,-0.000244,-0.000052,-0.106943,0.105521
beta_loc_509_pop_0,0.000985,0.000659,-0.105661,0.108134
beta_loc_510_pop_0,-0.000049,-0.000386,-0.106310,0.107290
beta_loc_511_pop_0,0.000273,0.000374,-0.109178,0.109186
beta_loc_512_pop_0,-0.000154,0.000038,-0.106436,0.109724
beta_loc_513_pop_0,0.000698,0.000309,-0.110229,0.108962
beta_loc_514_pop_0,-0.000482,-0.000385,-0.108218,0.109756
beta_loc_515_pop_0,0.005536,0.003388,-0.095401,0.117680
beta_loc_516_pop_0,-0.000706,-0.000483,-0.106926,0.104460
beta_loc_517_pop_0,0.001231,0.000503,-0.105003,0.110276
beta_loc_518_pop_0,-0.001056,-0.001190,-0.106953,0.104286
beta_loc_519_pop_0,-0.000480,-0.000503,-0.109908,0.106767
beta_loc_520_pop_0,-0.000013,0.000146,-0.110866,0.105948
beta_loc_521_pop_0,0.001156,-0.000222,-0.103662,0.113748
beta_loc_522_pop_0,0.000841,0.000442,-0.108150,0.113009
beta_loc_523_pop_0,0.000285,-0.000203,-0.106415,0.112424
beta_loc_524_pop_0,0.000570,0.000508,-0.104543,0.106370
beta_loc_525_pop_0,0.000095,0.000010,-0.108104,0.109286
beta_loc_526_pop_0,-0.000567,0.000154,-0.112844,0.107326
beta_loc_527_pop_0,-0.001657,-0.001193,-0.109160,0.101848
beta_loc_528_pop_0,0.000463,0.000588,-0.107850,0.106190
beta_loc_529_pop_0,-0.000907,0.000366,-0.112106,0.103944
beta_loc_530_pop_0,0.000281,0.000398,-0.108030,0.107252
beta_loc_531_pop_0,0.000977,0.001021,-0.106474,0.106880
beta_loc_532_pop_0,-0.000687,-0.000148,-0.113514,0.104642
beta_loc_533_pop_0,-0.000404,-0.000601,-0.107469,0.110765
beta_loc_534_pop_0,0.000385,0.000658,-0.104286,0.106302
beta_loc_535_pop_0,0.000203,0.000346,-0.108017,0.106596
beta_loc_536_pop_0,0.000241,0.000362,-0.111030,0.109454
beta_loc_537_pop_0,-0.000864,-0.000395,-0.109734,0.104493
beta_loc_538_pop_0,-0.001142,-0.000850,-0.113909,0.107538
beta_loc_539_pop_0,-0.000650,-0.000109,-0.109532,0.102845
beta_loc_540_pop_0,-0.000143,-0.000145,-0.106934,0.108567
beta_loc_541_pop_0,0.002647,0.001548,-0.100437,0.113077
beta_loc_542_pop_0,0.001005,0.000721,-0.101847,0.108804
beta_loc_543_pop_0,-0.000178,-0.000320,-0.107385,0.108888
beta_loc_544_pop_0,0.000140,0.000355,-0.109989,0.107736
beta_loc_545_pop_0,-0.000132,0.000173,-0.107861,0.105678
beta_loc_546_pop_0,-0.000248,0.000111,-0.108275,0.105953
beta_loc_547_pop_0,-0.000398,-0.000299,-0.110099,0.106991
beta_loc_548_pop_0,-0.000292,-0.000141,-0.113309,0.110976
beta_loc_549_pop_0,-0.003001,-0.002089,-0.113835,0.100430
beta_loc_550_pop_0,-0.000376,-0.000584,-0.107213,0.107649
beta_loc_551_pop_0,-0.000911,-0.000048,-0.110326,0.103303
beta_loc_552_pop_0,0.000201,0.000733,-0.108379,0.108041
beta_loc_553_pop_0,-0.002281,-0.001901,-0.111371,0.104497
beta_loc_554_pop_0,-0.000544,-0.000108,-0.110106,0.109923
beta_loc_555_pop_0,0.001176,0.000594,-0.106727,0.110517
beta_loc_556_pop_0,-0.000951,-0.000604,-0.106876,0.103948
beta_loc_557_pop_0,-0.000821,-0.000887,-0.108945,0.106846
beta_loc_558_pop_0,-0.000289,-0.000558,-0.107777,0.108772
beta_loc_559_pop_0,0.001378,0.000463,-0.106459,0.112402
beta_loc_560_pop_0,-0.000387,-0.000237,-0.107740,0.105210
beta_loc_561_pop_0,-0.000823,-0.000617,-0.108557,0.105287
beta_loc_562_pop_0,-0.000341,-0.000332,-0.107818,0.108408
beta_loc_563_pop_0,0.000019,0.000752,-0.108740,0.109909
beta_loc_564_pop_0,0.000094,-0.000302,-0.107210,0.110461
beta_loc_565_pop_0,-0.000370,-0.000810,-0.106241,0.104997
beta_loc_566_pop_0,0.000528,-0.000094,-0.102148,0.107097
beta_loc_567_pop_0,0.001505,0.000996,-0.105804,0.111120
beta_loc_568_pop_0,-0.000695,-0.000100,-0.109640,0.110041
beta_loc_569_pop_0,0.000057,-0.000030,-0.106283,0.107149
beta_loc_570_pop_0,0.000888,0.000851,-0.106645,0.109647
beta_loc_571_pop_0,0.001252,0.000688,-0.106256,0.114737
beta_loc_572_pop_0,0.000143,0.000333,-0.112456,0.110234
beta_loc_573_pop_0,-0.000465,-0.000555,-0.106191,0.106038
beta_loc_574_pop_0,0.000270,0.000074,-0.106645,0.110339
beta_loc_575_pop_0,-0.000198,-0.000387,-0.107845,0.111468
beta_loc_576_pop_0,-0.000577,-0.000470,-0.108903,0.104751
beta_loc_577_pop_0,-0.000574,-0.000445,-0.111774,0.108067
beta_loc_578_pop_0,0.001072,0.000419,-0.106480,0.110758
beta_loc_579_pop_0,0.000202,0.000217,-0.111372,0.108995
beta_loc_580_pop_0,-0.000496,-0.000485,-0.107377,0.105958
beta_loc_581_pop_0,-0.000642,-0.000207,-0.110570,0.104540
beta_loc_582_pop_0,0.000485,0.000576,-0.106964,0.109080
beta_loc_583_pop_0,0.000031,0.000419,-0.109718,0.108201
beta_loc_584_pop_0,-0.002706,-0.001359,-0.115895,0.102382
beta_loc_585_pop_0,-0.002378,-0.001472,-0.114302,0.103473
beta_loc_586_pop_0,0.000044,0.000512,-0.103600,0.104019
beta_loc_587_pop_0,0.000071,0.000217,-0.106880,0.105058
beta_loc_588_pop_0,0.000016,0.000683,-0.110947,0.107106
beta_loc_589_pop_0,-0.000788,-0.000663,-0.109407,0.107767
beta_loc_590_pop_0,0.000223,-0.000377,-0.105238,0.110032
beta_loc_591_pop_0,-0.000082,0.000040,-0.107544,0.107143
beta_loc_592_pop_0,-0.000499,-0.000066,-0.109806,0.106050
beta_loc_593_pop_0,0.000015,0.000063,-0.108803,0.105558
beta_loc_594_pop_0,0.000520,0.000613,-0.103620,0.107545
beta_loc_595_pop_0,0.000385,0.000160,-0.105797,0.107939
beta_loc_596_pop_0,0.000529,0.000996,-0.109918,0.110589
beta_loc_597_pop_0,0.000143,-0.000494,-0.105528,0.112224
beta_loc_598_pop_0,0.000303,0.000379,-0.108959,0.106211
beta_loc_599_pop_0,-0.000789,-0.000356,-0.110282,0.107849
beta_loc_600_pop_0,-0.000324,-0.000053,-0.110130,0.107568
beta_loc_601_pop_0,0.000085,0.000271,-0.106362,0.105690
beta_loc_602_pop_0,0.000148,0.000198,-0.106861,0.105880
beta_loc_603_pop_0,-0.000892,-0.000302,-0.112926,0.103461
beta_loc_604_pop_0,-0.000271,0.000373,-0.111221,0.105840
beta_loc_605_pop_0,-0.000316,-0.000235,-0.109942,0.106309
beta_loc_606_pop_0,-0.000296,-0.000328,-0.107197,0.107454
beta_loc_607_pop_0,-0.000080,-0.000313,-0.106243,0.107119
beta_loc_608_pop_0,0.000831,0.001168,-0.108951,0.111623
beta_loc_609_pop_0,0.000222,-0.000165,-0.106694,0.108381
beta_loc_610_pop_0,0.005192,0.003366,-0.099152,0.120216
beta_loc_611_pop_0,-0.000987,-0.000379,-0.112363,0.107803
beta_loc_612_pop_0,0.000557,-0.000005,-0.107320,0.113786
beta_loc_613_pop_0,-0.000111,-0.000984,-0.105950,0.110795
beta_loc_614_pop_0,-0.000198,0.000198,-0.108475,0.107009
beta_loc_615_pop_0,0.000023,-0.000115,-0.108851,0.106179
beta_loc_616_pop_0,0.000157,0.000451,-0.109263,0.111048
beta_loc_617_pop_0,-0.000513,0.000202,-0.113937,0.109726
beta_loc_618_pop_0,0.002992,0.001845,-0.106680,0.115496
beta_loc_619_pop_0,0.000198,0.000082,-0.107003,0.105101
beta_loc_620_pop_0,-0.000499,0.000000,-0.111524,0.105915
beta_loc_621_pop_0,-0.000107,0.000247,-0.110971,0.108003
beta_loc_622_pop_0,-0.000708,-0.000423,-0.110201,0.109139
beta_loc_623_pop_0,-0.000131,-0.000399,-0.107598,0.109152
beta_loc_624_pop_0,0.000123,0.000597,-0.109322,0.108681
beta_loc_625_pop_0,0.000871,0.000584,-0.104822,0.105759
beta_loc_626_pop_0,0.000272,0.000410,-0.108019,0.111259
beta_loc_627_pop_0,-0.001133,-0.001188,-0.112679,0.106150
beta_loc_628_pop_0,0.000866,0.000651,-0.109451,0.109031
beta_loc_629_pop_0,0.000768,0.000909,-0.109153,0.111922
beta_loc_630_pop_0,0.000126,0.000335,-0.107994,0.105763
beta_loc_631_pop_0,-0.000568,-0.000467,-0.108336,0.110512
beta_loc_632_pop_0,0.000573,-0.000718,-0.106612,0.110541
beta_loc_633_pop_0,-0.000365,-0.000207,-0.108398,0.108728
beta_loc_634_pop_0,0.000723,0.000679,-0.106345,0.108841
beta_loc_635_pop_0,0.002629,0.001897,-0.103286,0.111511
beta_loc_636_pop_0,0.000729,-0.000093,-0.105421,0.110176
beta_loc_637_pop_0,-0.004194,-0.002536,-0.116805,0.099897
beta_loc_638_pop_0,-0.000336,-0.000065,-0.111587,0.110705
beta_loc_639_pop_0,-0.001590,-0.001442,-0.110774,0.106741
beta_loc_640_pop_0,-0.001319,-0.000529,-0.110948,0.108553
beta_loc_641_pop_0,0.000781,0.000455,-0.105028,0.112770
beta_loc_642_pop_0,-0.001517,-0.000946,-0.111255,0.106224
beta_loc_643_pop_0,-0.000040,-0.000136,-0.105969,0.106726
beta_loc_644_pop_0,-0.000118,0.000131,-0.109929,0.107849
beta_loc_645_pop_0,0.000051,0.000039,-0.112929,0.109540
beta_loc_646_pop_0,0.000207,0.000402,-0.105189,0.106914
beta_loc_647_pop_0,-0.000692,-0.000222,-0.110605,0.109093
beta_loc_648_pop_0,0.000515,0.000174,-0.107043,0.107576
beta_loc_649_pop_0,-0.000607,-0.000680,-0.108962,0.106073
beta_loc_650_pop_0,0.000108,0.000267,-0.110900,0.108152
beta_loc_651_pop_0,-0.001028,-0.000523,-0.108165,0.105355
beta_loc_652_pop_0,0.000138,-0.000254,-0.109254,0.111198
beta_loc_653_pop_0,-0.005433,-0.003885,-0.118840,0.098032
beta_loc_654_pop_0,-0.000313,-0.000286,-0.108237,0.107201
beta_loc_655_pop_0,0.000254,0.000899,-0.109377,0.110620
beta_loc_656_pop_0,-0.000508,-0.000696,-0.106924,0.106887
beta_loc_657_pop_0,-0.000089,-0.000428,-0.107699,0.109053
beta_loc_658_pop_0,0.000532,-0.000094,-0.106796,0.108922
beta_loc_659_pop_0,0.000512,-0.000251,-0.106988,0.109325
beta_loc_660_pop_0,0.000130,0.000066,-0.104140,0.108125
beta_loc_661_pop_0,-0.000423,-0.000080,-0.113273,0.108827
beta_loc_662_pop_0,0.000802,0.000253,-0.105910,0.108055
beta_loc_663_pop_0,-0.000957,-0.000751,-0.109420,0.105642
beta_loc_664_pop_0,-0.000336,-0.000082,-0.111072,0.110086
beta_loc_665_pop_0,0.000063,-0.000282,-0.106454,0.108240
beta_loc_666_pop_0,-0.000443,-0.000413,-0.109688,0.107637
beta_loc_667_pop_0,-0.000498,0.000110,-0.110500,0.108179
beta_loc_668_pop_0,0.001196,0.001222,-0.109135,0.109929
beta_loc_669_pop_0,0.000084,-0.000415,-0.104702,0.112471
beta_loc_670_pop_0,0.000191,0.000689,-0.111952,0.106911
beta_loc_671_pop_0,-0.000251,-0.000390,-0.106454,0.106684
beta_loc_672_pop_0,-0.000397,-0.000006,-0.113641,0.110206
beta_loc_673_pop_0,0.000059,0.000193,-0.106648,0.106810
beta_loc_674_pop_0,-0.001347,-0.000732,-0.109509,0.106373
beta_loc_675_pop_0,-0.000814,-0.000584,-0.109412,0.104894
beta_loc_676_pop_0,0.001255,0.001414,-0.104743,0.109804
beta_loc_677_pop_0,-0.000685,-0.000220,-0.110921,0.107499
beta_loc_678_pop_0,0.000459,0.000670,-0.104603,0.110057
beta_loc_679_pop_0,0.000372,0.000250,-0.107276,0.111613
beta_loc_680_pop_0,0.000159,0.000033,-0.106471,0.112261
beta_loc_681_pop_0,-0.000752,-0.000145,-0.110267,0.106302
beta_loc_682_pop_0,0.000650,0.000590,-0.109638,0.108079
beta_loc_683_pop_0,0.000486,0.000509,-0.106778,0.112650
beta_loc_684_pop_0,-0.000979,-0.000873,-0.110469,0.104976
beta_loc_685_pop_0,-0.000275,0.000425,-0.105735,0.103985
beta_loc_686_pop_0,-0.000158,-0.000019,-0.108801,0.108741
beta_loc_687_pop_0,0.001768,0.000863,-0.104967,0.112317
beta_loc_688_pop_0,-0.000557,-0.000349,-0.109322,0.109399
beta_loc_689_pop_0,0.000841,0.000856,-0.104084,0.110195
beta_loc_690_pop_0,0.000101,0.000068,-0.106681,0.106472
beta_loc_691_pop_0,-0.000418,-0.000013,-0.109800,0.110702
beta_loc_692_pop_0,0.000478,0.000773,-0.104784,0.106842
beta_loc_693_pop_0,-0.000233,-0.000183,-0.111472,0.107112
beta_loc_694_pop_0,-0.000072,0.000661,-0.111797,0.105730
beta_loc_695_pop_0,0.001017,0.001022,-0.106087,0.110328
beta_loc_696_pop_0,-0.000102,-0.000492,-0.106493,0.108178
beta_loc_697_pop_0,0.000784,0.000231,-0.105719,0.113123
beta_loc_698_pop_0,-0.000053,0.000491,-0.107187,0.108858
beta_loc_699_pop_0,0.000251,0.000291,-0.104699,0.106043
beta_loc_700_pop_0,-0.000725,-0.001067,-0.107553,0.107079
beta_loc_701_pop_0,-0.000389,-0.000530,-0.108383,0.105237
beta_loc_702_pop_0,-0.000565,-0.000733,-0.107663,0.104883
beta_loc_703_pop_0,-0.000951,-0.000823,-0.108478,0.104170
beta_loc_704_pop_0,0.000476,0.000476,-0.112352,0.113249
beta_loc_705_pop_0,-0.002632,-0.002103,-0.112418,0.103804
beta_loc_706_pop_0,0.000260,0.000354,-0.105274,0.105953
beta_loc_707_pop_0,0.000809,-0.000144,-0.106837,0.109179
beta_loc_708_pop_0,-0.000051,0.000176,-0.110403,0.109206
beta_loc_709_pop_0,0.002249,0.001731,-0.102096,0.112949
beta_loc_710_pop_0,0.000094,-0.000249,-0.106751,0.107132
beta_loc_711_pop_0,-0.006206,-0.003461,-0.119243,0.094053
beta_loc_712_pop_0,-0.000450,-0.000780,-0.109872,0.107367
beta_loc_713_pop_0,0.000504,0.000061,-0.105763,0.106698
beta_loc_714_pop_0,-0.000486,-0.000373,-0.106922,0.108091
beta_loc_715_pop_0,0.000074,-0.000220,-0.107130,0.109429
beta_loc_716_pop_0,-0.000272,-0.000083,-0.112902,0.111539
beta_loc_717_pop_0,-0.000013,-0.000224,-0.111186,0.108117
beta_loc_718_pop_0,-0.000600,-0.000415,-0.110253,0.110036
beta_loc_719_pop_0,0.000025,-0.000452,-0.108223,0.107012
beta_loc_720_pop_0,-0.001459,-0.001206,-0.114246,0.107272
beta_loc_721_pop_0,0.000499,0.000446,-0.110080,0.109860
beta_loc_722_pop_0,0.002791,0.001750,-0.098544,0.109942
beta_loc_723_pop_0,-0.000068,-0.000649,-0.109292,0.107740
beta_loc_724_pop_0,0.000043,-0.000122,-0.105748,0.111507
beta_loc_725_pop_0,0.000859,0.000672,-0.108240,0.108269
beta_loc_726_pop_0,0.000945,0.000515,-0.106593,0.113009
beta_loc_727_pop_0,0.000686,0.000153,-0.104207,0.107830
beta_loc_728_pop_0,0.000490,0.000125,-0.109126,0.110556
beta_loc_729_pop_0,-0.000687,-0.000018,-0.111443,0.107841
beta_loc_730_pop_0,0.000501,-0.000068,-0.108264,0.111569
beta_loc_731_pop_0,0.000067,-0.000513,-0.105793,0.109751
beta_loc_732_pop_0,0.000176,0.000250,-0.107727,0.108602
beta_loc_733_pop_0,0.004472,0.002642,-0.096678,0.117818
beta_loc_734_pop_0,0.000544,0.000685,-0.108576,0.108769
beta_loc_735_pop_0,-0.000703,-0.000560,-0.109730,0.108282
beta_loc_736_pop_0,-0.000012,0.000247,-0.110061,0.105307
beta_loc_737_pop_0,-0.000060,0.000025,-0.107360,0.107330
beta_loc_738_pop_0,0.000494,0.001117,-0.108890,0.108904
beta_loc_739_pop_0,-0.000459,-0.000300,-0.107986,0.107356
beta_loc_740_pop_0,-0.000595,-0.000363,-0.110940,0.108044
beta_loc_741_pop_0,-0.000306,-0.000371,-0.110395,0.110058
beta_loc_742_pop_0,-0.000479,-0.000056,-0.110306,0.108466
beta_loc_743_pop_0,-0.007225,-0.003990,-0.123742,0.094765
beta_loc_744_pop_0,-0.000288,-0.000700,-0.108759,0.110429
beta_loc_745_pop_0,-0.000402,-0.000341,-0.110317,0.108972
beta_loc_746_pop_0,-0.000846,-0.000369,-0.107475,0.107314
beta_loc_747_pop_0,0.000216,0.000365,-0.105695,0.108455
beta_loc_748_pop_0,-0.000733,-0.000070,-0.114971,0.109727
beta_loc_749_pop_0,0.000601,0.000543,-0.106509,0.108258
beta_loc_750_pop_0,-0.000501,0.000098,-0.108475,0.105686
beta_loc_751_pop_0,-0.000085,-0.000263,-0.104817,0.108729
beta_loc_752_pop_0,-0.000536,-0.000530,-0.111716,0.106650
beta_loc_753_pop_0,0.000136,-0.000219,-0.108625,0.108577
beta_loc_754_pop_0,-0.000067,0.000104,-0.107492,0.108465
beta_loc_755_pop_0,-0.000852,-0.000134,-0.110533,0.106254
beta_loc_756_pop_0,-0.000943,-0.001111,-0.110978,0.103420
beta_loc_757_pop_0,-0.000837,-0.000599,-0.110854,0.105245
beta_loc_758_pop_0,-0.000220,0.000193,-0.109138,0.105791
beta_loc_759_pop_0,0.001866,0.001325,-0.103633,0.111285
beta_loc_760_pop_0,-0.003918,-0.002505,-0.113037,0.099909
beta_loc_761_pop_0,-0.002430,-0.001925,-0.113611,0.105399
beta_loc_762_pop_0,-0.000148,0.000295,-0.107789,0.108117
beta_loc_763_pop_0,-0.001405,-0.000598,-0.112273,0.104195
beta_loc_764_pop_0,-0.000038,0.000158,-0.106750,0.104000
beta_loc_765_pop_0,0.000326,0.000896,-0.108551,0.105745
beta_loc_766_pop_0,-0.000227,0.000132,-0.109532,0.105447
beta_loc_767_pop_0,-0.000454,-0.000264,-0.108961,0.106173
beta_loc_768_pop_0,-0.000645,-0.000491,-0.109857,0.108884
beta_loc_769_pop_0,-0.000257,-0.000578,-0.103771,0.105887
beta_loc_770_pop_0,-0.001554,-0.000855,-0.108804,0.103542
beta_loc_771_pop_0,0.000538,0.000258,-0.105716,0.107720
beta_loc_772_pop_0,-0.002110,-0.002076,-0.111563,0.106751
beta_loc_773_pop_0,0.000240,0.000581,-0.109805,0.107658
beta_loc_774_pop_0,0.001327,0.001493,-0.104811,0.107645
beta_loc_775_pop_0,-0.000476,-0.000772,-0.108781,0.112162
beta_loc_776_pop_0,0.000735,0.000667,-0.105914,0.106712
beta_loc_777_pop_0,-0.001124,-0.000381,-0.111090,0.107181
beta_loc_778_pop_0,-0.000095,0.000121,-0.111780,0.106545
beta_loc_779_pop_0,0.000455,0.001010,-0.110108,0.108824
beta_loc_780_pop_0,-0.000254,0.000325,-0.109018,0.106602
beta_loc_781_pop_0,0.001829,0.001565,-0.106167,0.112739
beta_loc_782_pop_0,0.001084,0.000843,-0.110747,0.109440
beta_loc_783_pop_0,0.000388,0.000397,-0.106308,0.108474
beta_loc_784_pop_0,-0.000283,0.000092,-0.107421,0.105961
beta_loc_785_pop_0,0.001640,0.001066,-0.106076,0.112391
beta_loc_786_pop_0,0.000368,-0.000138,-0.106276,0.107657
beta_loc_787_pop_0,0.000357,0.000146,-0.106539,0.106087
beta_loc_788_pop_0,-0.000899,-0.000646,-0.109473,0.106588
beta_loc_789_pop_0,-0.000770,0.000194,-0.113116,0.105550
